Unnamed: 0,name,mapped_data
3424,laval quebec canada,",Laval,Quebec,Canada"
3425,halton ontario canada,",Halton,Ontario,Canada"
3426,northumberland county new brunswick canada,",Northumberland County,New Brunswick,Canada"
3427,montreal quebec canada,",Montreal,Quebec,Canada"
3428,nipissing district ontario canada,",Nipissing District,Ontario,Canada"
3429,regional district of nanaimo british columbia canada,",Regional District of Nanaimo,British Columbia,Canada"
3430,parry sound district ontario canada,",Parry Sound District,Ontario,Canada"
3431,powell river regional district british columbia canada,",Powell River Regional District,British Columbia,Canada"
3432,skeena-queen charlotte regional district british columbia canada,",Skeena-Queen Charlotte Regional District,British Columbia,Canada"
3433,york ontario canada,",York,Ontario,Canada"
3434,charlotte county new brunswick canada,",Charlotte County,New Brunswick,Canada"
3435,capitale-nationale quebec canada,",Capitale-Nationale,Quebec,Canada"
3436,lambton county ontario canada,",Lambton County,Ontario,Canada"
3437,lanark county ontario canada,",Lanark County,Ontario,Canada"
3438,regional municipality of niagara ontario canada,",Regional Municipality of Niagara,Ontario,Canada"
3439,thunder bay district ontario canada,",Thunder Bay District,Ontario,Canada"
3440,regional district of alberni-clayoquot british columbia canada,",Regional District of Alberni-Clayoquot,British Columbia,Canada"
3441,regional district of north okanagan british columbia canada,",Regional District of North Okanagan,British Columbia,Canada"
3442,oxford county ontario canada,",Oxford County,Ontario,Canada"
3443,bas-saint-laurent quebec canada,",Bas-Saint-Laurent,Quebec,Canada"
3444,madawaska county new brunswick canada,",Madawaska County,New Brunswick,Canada"
4686,caerphilly county borough wales united kingdom,",Caerphilly County Borough,Wales,United Kingdom"
4687,sir powys wales united kingdom,",Sir Powys,Wales,United Kingdom"
4688,neath port talbot wales united kingdom,",Neath Port Talbot,Wales,United Kingdom"
4689,city of york england united kingdom,",City of York,England,United Kingdom"
4690,somerset england united kingdom,",Somerset,England,United Kingdom"
4691,devon england united kingdom,",Devon,England,United Kingdom"
4692,city and borough of leeds england united kingdom,",City and Borough of Leeds,England,United Kingdom"
4693,herefordshire england united kingdom,",Herefordshire,England,United Kingdom"
4694,cambridgeshire england united kingdom,",Cambridgeshire,England,United Kingdom"
4695,north somerset england united kingdom,",North Somerset,England,United Kingdom"
4696,south gloucestershire england united kingdom,",South Gloucestershire,England,United Kingdom"
4697,oxfordshire england united kingdom,",Oxfordshire,England,United Kingdom"
4698,isle of wight england united kingdom,",Isle of Wight,England,United Kingdom"
4699,stockton-on-tees england united kingdom,",Stockton-on-Tees,England,United Kingdom"
4700,kent england united kingdom,",Kent,England,United Kingdom"
4701,leicestershire england united kingdom,",Leicestershire,England,United Kingdom"
4702,northumberland england united kingdom,",Northumberland,England,United Kingdom"
4703,warwickshire england united kingdom,",Warwickshire,England,United Kingdom"
4704,borough of swindon england united kingdom,",Borough of Swindon,England,United Kingdom"
4705,essex england united kingdom,",Essex,England,United Kingdom"
4706,wrexham wales united kingdom,",Wrexham,Wales,United Kingdom"
4707,suffolk england united kingdom,",Suffolk,England,United Kingdom"
4708,gloucestershire england united kingdom,",Gloucestershire,England,United Kingdom"
4709,wiltshire england united kingdom,",Wiltshire,England,United Kingdom"
4710,barnsley england united kingdom,",Barnsley,England,United Kingdom"
4711,west sussex england united kingdom,",West Sussex,England,United Kingdom"
4712,north lincolnshire england united kingdom,",North Lincolnshire,England,United Kingdom"
4713,nottinghamshire england united kingdom,",Nottinghamshire,England,United Kingdom"
4714,cumbria england united kingdom,",Cumbria,England,United Kingdom"
4715,worcestershire england united kingdom,",Worcestershire,England,United Kingdom"
4716,bedford england united kingdom,",Bedford,England,United Kingdom"
4717,greater london england united kingdom,",Greater London,England,United Kingdom"
4718,city and borough of wakefield england united kingdom,",City and Borough of Wakefield,England,United Kingdom"
4719,dorset england united kingdom,",Dorset,England,United Kingdom"
4720,rotherham england united kingdom,",Rotherham,England,United Kingdom"
4721,wokingham england united kingdom,",Wokingham,England,United Kingdom"
4722,lincolnshire england united kingdom,",Lincolnshire,England,United Kingdom"
4723,shropshire england united kingdom,",Shropshire,England,United Kingdom"
4724,wolverhampton england united kingdom,",Wolverhampton,England,United Kingdom"
4725,county durham england united kingdom,",County Durham,England,United Kingdom"
4726,east riding of yorkshire england united kingdom,",East Riding of Yorkshire,England,United Kingdom"
4727,north east lincolnshire england united kingdom,",North East Lincolnshire,England,United Kingdom"
4728,surrey england united kingdom,",Surrey,England,United Kingdom"
4729,milton keynes england united kingdom,",Milton Keynes,England,United Kingdom"
4730,central bedfordshire england united kingdom,",Central Bedfordshire,England,United Kingdom"
4731,peterborough england united kingdom,",Peterborough,England,United Kingdom"
4732,pembrokeshire wales united kingdom,",Pembrokeshire,Wales,United Kingdom"
4733,north lanarkshire scotland united kingdom,",North Lanarkshire,Scotland,United Kingdom"
4734,derbyshire england united kingdom,",Derbyshire,England,United Kingdom"
4735,warrington england united kingdom,",Warrington,England,United Kingdom"
4736,north yorkshire england united kingdom,",North Yorkshire,England,United Kingdom"
4737,west berkshire england united kingdom,",West Berkshire,England,United Kingdom"
4738,buckinghamshire england united kingdom,",Buckinghamshire,England,United Kingdom"
4739,cheshire west and chester england united kingdom,",Cheshire West and Chester,England,United Kingdom"
4740,district of rutland england united kingdom,",District of Rutland,England,United Kingdom"
4741,royal borough of windsor and maidenhead england united kingdom,",Royal Borough of Windsor and Maidenhead,England,United Kingdom"
4742,hampshire england united kingdom,",Hampshire,England,United Kingdom"
4743,bradford england united kingdom,",Bradford,England,United Kingdom"
4744,cheshire east england united kingdom,",Cheshire East,England,United Kingdom"
4745,walsall england united kingdom,",Walsall,England,United Kingdom"
4746,borough of wigan england united kingdom,",Borough of Wigan,England,United Kingdom"
4747,borough of halton england united kingdom,",Borough of Halton,England,United Kingdom"
4748,highland scotland united kingdom,",Highland,Scotland,United Kingdom"
4749,vale of glamorgan wales united kingdom,",Vale of Glamorgan,Wales,United Kingdom"
4750,lancashire england united kingdom,",Lancashire,England,United Kingdom"
4751,staffordshire england united kingdom,",Staffordshire,England,United Kingdom"
4752,borough of north tyneside england united kingdom,",Borough of North Tyneside,England,United Kingdom"
4753,carmarthenshire wales united kingdom,",Carmarthenshire,Wales,United Kingdom"
4754,county of flintshire wales united kingdom,",County of Flintshire,Wales,United Kingdom"
4755,aberdeenshire scotland united kingdom,",Aberdeenshire,Scotland,United Kingdom"
4756,carrickfergus district northern ireland united kingdom,",Carrickfergus District,Northern Ireland,United Kingdom"
4757,borough of bury england united kingdom,",Borough of Bury,England,United Kingdom"
4758,bath and north east somerset england united kingdom,",Bath and North East Somerset,England,United Kingdom"
4759,west lothian scotland united kingdom,",West Lothian,Scotland,United Kingdom"
4760,south tyneside england united kingdom,",South Tyneside,England,United Kingdom"
4761,gateshead england united kingdom,",Gateshead,England,United Kingdom"
4762,hertfordshire england united kingdom,",Hertfordshire,England,United Kingdom"
4763,the scottish borders scotland united kingdom,",The Scottish Borders,Scotland,United Kingdom"
4764,metropolitan borough of wirral england united kingdom,",Metropolitan Borough of Wirral,England,United Kingdom"
4765,north ayrshire scotland united kingdom,",North Ayrshire,Scotland,United Kingdom"
4766,borough of bolton england united kingdom,",Borough of Bolton,England,United Kingdom"
4767,sandwell england united kingdom,",Sandwell,England,United Kingdom"
4768,cornwall england united kingdom,",Cornwall,England,United Kingdom"
4769,inverclyde scotland united kingdom,",Inverclyde,Scotland,United Kingdom"
4770,norfolk england united kingdom,",Norfolk,England,United Kingdom"
4771,telford and wrekin england united kingdom,",Telford and Wrekin,England,United Kingdom"
4772,northamptonshire england united kingdom,",Northamptonshire,England,United Kingdom"
4773,sunderland england united kingdom,",Sunderland,England,United Kingdom"
4774,down district northern ireland united kingdom,",Down District,Northern Ireland,United Kingdom"
4775,  northern ireland united kingdom,", ,Northern Ireland,United Kingdom"
4776,bracknell forest england united kingdom,",Bracknell Forest,England,United Kingdom"
4777,borough of rochdale england united kingdom,",Borough of Rochdale,England,United Kingdom"
4778,darlington england united kingdom,",Darlington,England,United Kingdom"
4779,city and borough of salford england united kingdom,",City and Borough of Salford,England,United Kingdom"
4780,east sussex england united kingdom,",East Sussex,England,United Kingdom"
4781,blaenau gwent wales united kingdom,",Blaenau Gwent,Wales,United Kingdom"
4782,anglesey wales united kingdom,",Anglesey,Wales,United Kingdom"
4783,monmouthshire wales united kingdom,",Monmouthshire,Wales,United Kingdom"
