Unnamed: 0,name,mapped_data
4661,city and borough of leeds england,",City and Borough of Leeds,England,United Kingdom"
4662,herefordshire england,",Herefordshire,England,United Kingdom"
4663,cambridgeshire england,",Cambridgeshire,England,United Kingdom"
4664,north somerset england,",North Somerset,England,United Kingdom"
4665,south gloucestershire england,",South Gloucestershire,England,United Kingdom"
4666,oxfordshire england,",Oxfordshire,England,United Kingdom"
4667,isle of wight england,",Isle of Wight,England,United Kingdom"
4668,stockton-on-tees england,",Stockton-on-Tees,England,United Kingdom"
4669,kent england,",Kent,England,United Kingdom"
4670,leicestershire england,",Leicestershire,England,United Kingdom"
4671,northumberland england,",Northumberland,England,United Kingdom"
4672,warwickshire england,",Warwickshire,England,United Kingdom"
4673,borough of swindon england,",Borough of Swindon,England,United Kingdom"
4674,essex england,",Essex,England,United Kingdom"
4675,wrexham wales,",Wrexham,Wales,United Kingdom"
4676,suffolk england,",Suffolk,England,United Kingdom"
4677,gloucestershire england,",Gloucestershire,England,United Kingdom"
4678,wiltshire england,",Wiltshire,England,United Kingdom"
4679,barnsley england,",Barnsley,England,United Kingdom"
4680,west sussex england,",West Sussex,England,United Kingdom"
4681,north lincolnshire england,",North Lincolnshire,England,United Kingdom"
4682,nottinghamshire england,",Nottinghamshire,England,United Kingdom"
4683,cumbria england,",Cumbria,England,United Kingdom"
4684,worcestershire england,",Worcestershire,England,United Kingdom"
4685,bedford england,",Bedford,England,United Kingdom"
4686,greater london england,",Greater London,England,United Kingdom"
4687,city and borough of wakefield england,",City and Borough of Wakefield,England,United Kingdom"
4688,dorset england,",Dorset,England,United Kingdom"
4689,rotherham england,",Rotherham,England,United Kingdom"
4690,wokingham england,",Wokingham,England,United Kingdom"
4691,lincolnshire england,",Lincolnshire,England,United Kingdom"
4692,shropshire england,",Shropshire,England,United Kingdom"
4693,wolverhampton england,",Wolverhampton,England,United Kingdom"
4694,county durham england,",County Durham,England,United Kingdom"
4695,east riding of yorkshire england,",East Riding of Yorkshire,England,United Kingdom"
4696,north east lincolnshire england,",North East Lincolnshire,England,United Kingdom"
4697,surrey england,",Surrey,England,United Kingdom"
4698,milton keynes england,",Milton Keynes,England,United Kingdom"
4699,central bedfordshire england,",Central Bedfordshire,England,United Kingdom"
4700,peterborough england,",Peterborough,England,United Kingdom"
4701,pembrokeshire wales,",Pembrokeshire,Wales,United Kingdom"
4702,north lanarkshire scotland,",North Lanarkshire,Scotland,United Kingdom"
4703,derbyshire england,",Derbyshire,England,United Kingdom"
4704,warrington england,",Warrington,England,United Kingdom"
4705,north yorkshire england,",North Yorkshire,England,United Kingdom"
4706,west berkshire england,",West Berkshire,England,United Kingdom"
4707,buckinghamshire england,",Buckinghamshire,England,United Kingdom"
4708,cheshire west and chester england,",Cheshire West and Chester,England,United Kingdom"
4709,district of rutland england,",District of Rutland,England,United Kingdom"
4710,royal borough of windsor and maidenhead england,",Royal Borough of Windsor and Maidenhead,England,United Kingdom"
4711,hampshire england,",Hampshire,England,United Kingdom"
4712,bradford england,",Bradford,England,United Kingdom"
4713,cheshire east england,",Cheshire East,England,United Kingdom"
4714,walsall england,",Walsall,England,United Kingdom"
4715,borough of wigan england,",Borough of Wigan,England,United Kingdom"
4716,borough of halton england,",Borough of Halton,England,United Kingdom"
4717,highland scotland,",Highland,Scotland,United Kingdom"
4718,vale of glamorgan wales,",Vale of Glamorgan,Wales,United Kingdom"
4719,lancashire england,",Lancashire,England,United Kingdom"
4720,staffordshire england,",Staffordshire,England,United Kingdom"
4721,borough of north tyneside england,",Borough of North Tyneside,England,United Kingdom"
4722,carmarthenshire wales,",Carmarthenshire,Wales,United Kingdom"
4723,county of flintshire wales,",County of Flintshire,Wales,United Kingdom"
4724,aberdeenshire scotland,",Aberdeenshire,Scotland,United Kingdom"
4725,carrickfergus district northern ireland,",Carrickfergus District,Northern Ireland,United Kingdom"
4726,borough of bury england,",Borough of Bury,England,United Kingdom"
4727,bath and north east somerset england,",Bath and North East Somerset,England,United Kingdom"
4728,west lothian scotland,",West Lothian,Scotland,United Kingdom"
4729,south tyneside england,",South Tyneside,England,United Kingdom"
4730,gateshead england,",Gateshead,England,United Kingdom"
4731,hertfordshire england,",Hertfordshire,England,United Kingdom"
4732,the scottish borders scotland,",The Scottish Borders,Scotland,United Kingdom"
4733,metropolitan borough of wirral england,",Metropolitan Borough of Wirral,England,United Kingdom"
4734,north ayrshire scotland,",North Ayrshire,Scotland,United Kingdom"
4735,borough of bolton england,",Borough of Bolton,England,United Kingdom"
4736,sandwell england,",Sandwell,England,United Kingdom"
4737,cornwall england,",Cornwall,England,United Kingdom"
4738,inverclyde scotland,",Inverclyde,Scotland,United Kingdom"
4739,norfolk england,",Norfolk,England,United Kingdom"
4740,telford and wrekin england,",Telford and Wrekin,England,United Kingdom"
4741,northamptonshire england,",Northamptonshire,England,United Kingdom"
4742,sunderland england,",Sunderland,England,United Kingdom"
4743,down district northern ireland,",Down District,Northern Ireland,United Kingdom"
4744,  northern ireland,", ,Northern Ireland,United Kingdom"
4745,bracknell forest england,",Bracknell Forest,England,United Kingdom"
4746,borough of rochdale england,",Borough of Rochdale,England,United Kingdom"
4747,darlington england,",Darlington,England,United Kingdom"
4748,city and borough of salford england,",City and Borough of Salford,England,United Kingdom"
4749,east sussex england,",East Sussex,England,United Kingdom"
4750,blaenau gwent wales,",Blaenau Gwent,Wales,United Kingdom"
4751,anglesey wales,",Anglesey,Wales,United Kingdom"
4752,monmouthshire wales,",Monmouthshire,Wales,United Kingdom"
4753,trafford england,",Trafford,England,United Kingdom"
4754,south lanarkshire scotland,",South Lanarkshire,Scotland,United Kingdom"
4755,south ayrshire scotland,",South Ayrshire,Scotland,United Kingdom"
4756,rhondda cynon taf wales,",Rhondda Cynon Taf,Wales,United Kingdom"
4757,merthyr tydfil county borough wales,",Merthyr Tydfil County Borough,Wales,United Kingdom"
4758,denbighshire wales,",Denbighshire,Wales,United Kingdom"
4759,gwynedd wales,",Gwynedd,Wales,United Kingdom"
4760,east lothian scotland,",East Lothian,Scotland,United Kingdom"
4761,fife scotland,",Fife,Scotland,United Kingdom"
4762,borough of torbay england,",Borough of Torbay,England,United Kingdom"
4763,calderdale england,",Calderdale,England,United Kingdom"
4764,clackmannanshire scotland,",Clackmannanshire,Scotland,United Kingdom"
4765,borough of thurrock england,",Borough of Thurrock,England,United Kingdom"
4766,doncaster england,",Doncaster,England,United Kingdom"
4767,sefton england,",Sefton,England,United Kingdom"
4768,dumfries and galloway scotland,",Dumfries and Galloway,Scotland,United Kingdom"
4769,redcar and cleveland england,",Redcar and Cleveland,England,United Kingdom"
4770,antrim borough northern ireland,",Antrim Borough,Northern Ireland,United Kingdom"
4771,argyll and bute scotland,",Argyll and Bute,Scotland,United Kingdom"
4772,armagh district northern ireland,",Armagh District,Northern Ireland,United Kingdom"
4773,manchester england,",Manchester,England,United Kingdom"
4774,city and county of swansea wales,",City and County of Swansea,Wales,United Kingdom"
4775,city and borough of birmingham england,",City and Borough of Birmingham,England,United Kingdom"
4776,orkney islands scotland,",Orkney Islands,Scotland,United Kingdom"
4777,stirling scotland,",Stirling,Scotland,United Kingdom"
4778,strabane district northern ireland,",Strabane District,Northern Ireland,United Kingdom"
4779,dudley england,",Dudley,England,United Kingdom"
4780,eilean siar scotland,",Eilean Siar,Scotland,United Kingdom"
4781,stoke-on-trent england,",Stoke-on-Trent,England,United Kingdom"
4782,medway england,",Medway,England,United Kingdom"
4783,sheffield england,",Sheffield,England,United Kingdom"
4784,borough of stockport england,",Borough of Stockport,England,United Kingdom"
4785,east ayrshire scotland,",East Ayrshire,Scotland,United Kingdom"
4786,perth and kinross scotland,",Perth and Kinross,Scotland,United Kingdom"
4787,borough of tameside england,",Borough of Tameside,England,United Kingdom"
4788,portsmouth england,",Portsmouth,England,United Kingdom"
4789,southend-on-sea england,",Southend-on-Sea,England,United Kingdom"
4790,southampton england,",Southampton,England,United Kingdom"
4791,solihull england,",Solihull,England,United Kingdom"
4792,slough england,",Slough,England,United Kingdom"
4793,falkirk scotland,",Falkirk,Scotland,United Kingdom"
4794,kirklees england,",Kirklees,England,United Kingdom"
4795,borough of oldham england,",Borough of Oldham,England,United Kingdom"
4796,shetland islands scotland,",Shetland Islands,Scotland,United Kingdom"
4797,st. helens england,",St. Helens,England,United Kingdom"
4798,brighton and hove england,",Brighton and Hove,England,United Kingdom"
4799,moray scotland,",Moray,Scotland,United Kingdom"
4800,west dunbartonshire scotland,",West Dunbartonshire,Scotland,United Kingdom"
4801,renfrewshire scotland,",Renfrewshire,Scotland,United Kingdom"
4802,newport wales,",Newport,Wales,United Kingdom"
4803,reading england,",Reading,England,United Kingdom"
4804,edinburgh scotland,",Edinburgh,Scotland,United Kingdom"
4805,cardiff wales,",Cardiff,Wales,United Kingdom"
4806,bridgend county borough wales,",Bridgend county borough,Wales,United Kingdom"
4807,knowsley england,",Knowsley,England,United Kingdom"
4808,coleraine district northern ireland,",Coleraine District,Northern Ireland,United Kingdom"
4809,poole england,",Poole,England,United Kingdom"
4810,torfaen county borough wales,",Torfaen County Borough,Wales,United Kingdom"
4811,plymouth england,",Plymouth,England,United Kingdom"
4812,midlothian scotland,",Midlothian,Scotland,United Kingdom"
4813,omagh district northern ireland,",Omagh District,Northern Ireland,United Kingdom"
4814,middlesbrough england,",Middlesbrough,England,United Kingdom"
4815,nottingham england,",Nottingham,England,United Kingdom"
4816,ards district northern ireland,",Ards District,Northern Ireland,United Kingdom"
4817,newtownabbey district northern ireland,",Newtownabbey District,Northern Ireland,United Kingdom"
4818,east renfrewshire scotland,",East Renfrewshire,Scotland,United Kingdom"
4819,newry and mourne district northern ireland,",Newry and Mourne District,Northern Ireland,United Kingdom"
4820,county of ceredigion wales,",County of Ceredigion,Wales,United Kingdom"
4821,newcastle upon tyne england,",Newcastle upon Tyne,England,United Kingdom"
4822,angus scotland,",Angus,Scotland,United Kingdom"
4823,conwy wales,",Conwy,Wales,United Kingdom"
4824,east dunbartonshire scotland,",East Dunbartonshire,Scotland,United Kingdom"
4825,magherafelt district northern ireland,",Magherafelt District,Northern Ireland,United Kingdom"
4826,luton england,",Luton,England,United Kingdom"
4827,city of derry northern ireland,",City of Derry,Northern Ireland,United Kingdom"
4828,liverpool england,",Liverpool,England,United Kingdom"
4829,lisburn district northern ireland,",Lisburn District,Northern Ireland,United Kingdom"
4830,limavady district northern ireland,",Limavady District,Northern Ireland,United Kingdom"
4831,city of leicester england,",City of Leicester,England,United Kingdom"
4832,larne district northern ireland,",Larne District,Northern Ireland,United Kingdom"
4833,city of kingston upon hull england,",City of Kingston upon Hull,England,United Kingdom"
4834,coventry england,",Coventry,England,United Kingdom"
4835,isles of scilly england,",Isles of Scilly,England,United Kingdom"
4836,hartlepool england,",Hartlepool,England,United Kingdom"
