Unnamed: 0,name,mapped_data
3726,mosman,"Mosman,Mosman,New South Wales,Australia"
3727,morwell,"Morwell,Latrobe,Victoria,Australia"
3728,moruya,"Moruya,Eurobodalla,New South Wales,Australia"
3729,mortdale,"Mortdale,Hurstville,New South Wales,Australia"
3730,mornington,"Mornington,Mornington Peninsula,Victoria,Australia"
3731,moree,"Moree,Moree Plains,New South Wales,Australia"
3732,mordialloc,"Mordialloc,Kingston,Victoria,Australia"
3733,morayfield,"Morayfield,Moreton Bay,Queensland,Australia"
3734,moorooduc,"Moorooduc,Mornington Peninsula,Victoria,Australia"
3735,moorabbin,"Moorabbin,Bayside,Victoria,Australia"
3736,moonee ponds,"Moonee Ponds,Moonee Valley,Victoria,Australia"
3737,moonee beach,"Moonee Beach,Coffs Harbour,New South Wales,Australia"
3738,moonah,"Moonah,Glenorchy,Tasmania,Australia"
3739,mooloolaba,"Mooloolaba,Sunshine Coast,Queensland,Australia"
3740,mont albert,"Mont Albert, ,Victoria,Australia"
3741,monbulk,"Monbulk,Yarra Ranges,Victoria,Australia"
3742,monash,"Monash,Berri and Barmera,South Australia,Australia"
3743,molong,"Molong,Cabonne,New South Wales,Australia"
3744,moggill,"Moggill,Brisbane,Queensland,Australia"
3745,moe,"Moe,Latrobe,Victoria,Australia"
3746,moama,"Moama,Murray Shire,New South Wales,Australia"
3747,mittagong,"Mittagong,Wingecarribee,New South Wales,Australia"
3748,millthorpe,"Millthorpe,Blayney,New South Wales,Australia"
3749,mill park,"Mill Park,Whittlesea,Victoria,Australia"
3750,millicent,"Millicent,Wattle Range,South Australia,Australia"
3751,millgrove,"Millgrove,Yarra Ranges,Victoria,Australia"
3752,mildura,"Mildura,Mildura Shire,Victoria,Australia"
3753,merrylands,"Merrylands,Holroyd,New South Wales,Australia"
3754,merriwa,"Merriwa,Upper Hunter Shire,New South Wales,Australia"
3755,merimbula,"Merimbula,Bega Valley,New South Wales,Australia"
3756,merricks,"Merricks,Mornington Peninsula,Victoria,Australia"
3757,mernda,"Mernda,Whittlesea,Victoria,Australia"
3758,mentone,"Mentone,Kingston,Victoria,Australia"
3759,menai,"Menai,Sutherland Shire,New South Wales,Australia"
3760,melton south,"Melton South,Melton,Victoria,Australia"
3761,melton,"Melton,Melton,Victoria,Australia"
3762,melbourne,"Melbourne,Melbourne,Victoria,Australia"
3763,medowie,"Medowie,Port Stephens Shire,New South Wales,Australia"
3764,mckinnon,"McKinnon, ,Victoria,Australia"
3765,matraville,"Matraville,Randwick,New South Wales,Australia"
3766,mascot,"Mascot,Botany Bay,New South Wales,Australia"
3767,marrickville,"Marrickville,Marrickville,New South Wales,Australia"
3768,maroubra,"Maroubra,Randwick,New South Wales,Australia"
3769,maribyrnong,"Maribyrnong,Maribyrnong,Victoria,Australia"
3770,mareeba,"Mareeba,Tablelands,Queensland,Australia"
3771,manly,"Manly,Manly Vale,New South Wales,Australia"
3772,manilla,"Manilla,Tamworth Municipality,New South Wales,Australia"
3773,malabar,"Malabar,Randwick,New South Wales,Australia"
3774,macleod,"Macleod, ,Victoria,Australia"
3775,maclean,"Maclean,Clarence Valley,New South Wales,Australia"
3776,macksville,"Macksville,Nambucca Shire,New South Wales,Australia"
3777,mackay,"Mackay,Mackay,Queensland,Australia"
3778,lysterfield,"Lysterfield,Yarra Ranges,Victoria,Australia"
3779,luddenham,"Luddenham,Liverpool,New South Wales,Australia"
3780,loxton,"Loxton,Loxton Waikerie,South Australia,Australia"
3781,lower plenty,"Lower Plenty,Banyule,Victoria,Australia"
3782,loveday,"Loveday,Berri and Barmera,South Australia,Australia"
3783,lorn,"Lorn,Maitland Municipality,New South Wales,Australia"
3784,long jetty,"Long Jetty,Wyong Shire,New South Wales,Australia"
3785,lithgow,"Lithgow,Lithgow,New South Wales,Australia"
3786,lismore,"Lismore,Lismore Municipality,New South Wales,Australia"
3787,lisarow,"Lisarow,Gosford Shire,New South Wales,Australia"
3788,lindisfarne,"Lindisfarne,Clarence,Tasmania,Australia"
3789,lindfield,"Lindfield,Ku-ring-gai,New South Wales,Australia"
3790,lilydale,"Lilydale,Yarra Ranges,Victoria,Australia"
3791,lightning ridge,"Lightning Ridge,Walgett,New South Wales,Australia"
3792,lidcombe,"Lidcombe,Auburn,New South Wales,Australia"
3793,leura,"Leura,Blue Mountains Municipality,New South Wales,Australia"
3794,leumeah,"Leumeah,Campbelltown Municipality,New South Wales,Australia"
3795,leopold,"Leopold,Greater Geelong,Victoria,Australia"
3796,leichhardt,"Leichhardt,Leichhardt,New South Wales,Australia"
3797,leeton,"Leeton,Leeton,New South Wales,Australia"
3798,lawson,"Lawson,Blue Mountains Municipality,New South Wales,Australia"
3799,lavington,"Lavington,Albury Municipality,New South Wales,Australia"
3800,camden haven,"Camden Haven,Port Macquarie-Hastings,New South Wales,Australia"
3801,launceston,"Launceston,Launceston,Tasmania,Australia"
3802,larnook,"Larnook,Lismore Municipality,New South Wales,Australia"
3803,lara,"Lara,Greater Geelong,Victoria,Australia"
3804,langwarrin,"Langwarrin,Frankston,Victoria,Australia"
3805,lane cove,"Lane Cove,Lane Cove,New South Wales,Australia"
3806,lalor,"Lalor,Whittlesea,Victoria,Australia"
3807,lakes entrance,"Lakes Entrance,East Gippsland,Victoria,Australia"
3808,lakemba,"Lakemba,Canterbury,New South Wales,Australia"
3809,lake illawarra,"Lake Illawarra,Shellharbour,New South Wales,Australia"
3810,lake cargelligo,"Lake Cargelligo,Lachlan,New South Wales,Australia"
3811,lake albert,"Lake Albert,Wagga Wagga,New South Wales,Australia"
3812,kyogle,"Kyogle,Kyogle,New South Wales,Australia"
3813,kyabram,"Kyabram,Campaspe,Victoria,Australia"
3814,kurri kurri,"Kurri Kurri,Cessnock,New South Wales,Australia"
3815,kurnell,"Kurnell,Sutherland Shire,New South Wales,Australia"
3816,kuranda,"Kuranda,Tablelands,Queensland,Australia"
3817,kotara,"Kotara,Lake Macquarie Shire,New South Wales,Australia"
3818,koo-wee-rup,"Koo-Wee-Rup,Cardinia,Victoria,Australia"
3819,kootingal,"Kootingal,Tamworth Municipality,New South Wales,Australia"
3820,kogarah,"Kogarah,Kogarah,New South Wales,Australia"
3821,kirribilli,"Kirribilli,North Sydney,New South Wales,Australia"
3822,kingston beach,"Kingston Beach,Kingborough,Tasmania,Australia"
3823,kingscliff,"Kingscliff,Tweed,New South Wales,Australia"
3824,kinglake west,"Kinglake West,Murrindindi,Victoria,Australia"
3825,kingaroy,"Kingaroy,South Burnett,Queensland,Australia"
3826,kilsyth,"Kilsyth,Yarra Ranges,Victoria,Australia"
3827,kiama,"Kiama,Kiama,New South Wales,Australia"
3828,keysborough,"Keysborough,Greater Dandenong,Victoria,Australia"
3829,kew,"Kew,Boroondara,Victoria,Australia"
3830,kenthurst,"Kenthurst,The Hills Shire,New South Wales,Australia"
3831,kennington,"Kennington,Greater Bendigo,Victoria,Australia"
3832,kempsey,"Kempsey,Kempsey,New South Wales,Australia"
3833,keiraville,"Keiraville,Wollongong,New South Wales,Australia"
3834,keilor,"Keilor,Brimbank,Victoria,Australia"
3835,katoomba,"Katoomba,Blue Mountains Municipality,New South Wales,Australia"
3836,kanwal,"Kanwal,Wyong Shire,New South Wales,Australia"
3837,kangaroo valley,"Kangaroo Valley,Shoalhaven Shire,New South Wales,Australia"
3838,kangaroo flat,"Kangaroo Flat,Greater Bendigo,Victoria,Australia"
3839,kandos,"Kandos,Mid-Western Regional,New South Wales,Australia"
3840,kalorama,"Kalorama,Yarra Ranges,Victoria,Australia"
3841,kallista,"Kallista,Yarra Ranges,Victoria,Australia"
3842,kahibah,"Kahibah,Lake Macquarie Shire,New South Wales,Australia"
3843,junee,"Junee,Junee,New South Wales,Australia"
3844,jindera,"Jindera,Greater Hume Shire,New South Wales,Australia"
3845,jindabyne,"Jindabyne,Snowy River,New South Wales,Australia"
3846,jilliby,"Jilliby,Wyong Shire,New South Wales,Australia"
3847,jannali,"Jannali,Sutherland Shire,New South Wales,Australia"
3848,jamberoo,"Jamberoo,Kiama,New South Wales,Australia"
3849,ivanhoe east,"Ivanhoe East, ,Victoria,Australia"
3850,inverell,"Inverell,Inverell,New South Wales,Australia"
3851,innisfail,"Innisfail,Cassowary Coast,Queensland,Australia"
3852,innamincka,"Innamincka, ,South Australia,Australia"
3853,ingleburn,"Ingleburn,Campbelltown Municipality,New South Wales,Australia"
3854,ingham,"Ingham,Hinchinbrook,Queensland,Australia"
3855,hurstville grove,"Hurstville Grove,Kogarah,New South Wales,Australia"
3856,hurstbridge,"Hurstbridge,Nillumbik,Victoria,Australia"
3857,huonville,"Huonville,Huon Valley,Tasmania,Australia"
3858,hughesdale,"Hughesdale, ,Victoria,Australia"
3859,hughenden,"Hughenden,Flinders,Queensland,Australia"
3860,howlong,"Howlong,Corowa Shire,New South Wales,Australia"
3861,hornsby,"Hornsby,Hornsby Shire,New South Wales,Australia"
3862,home hill,"Home Hill,Burdekin,Queensland,Australia"
3863,homebush,"Homebush,Strathfield,New South Wales,Australia"
3864,holsworthy,"Holsworthy,Liverpool,New South Wales,Australia"
3865,hobart,"Hobart,Hobart,Tasmania,Australia"
3866,hillston,"Hillston,Carrathool,New South Wales,Australia"
3867,henty,"Henty,Greater Hume Shire,New South Wales,Australia"
3868,heidelberg west,"Heidelberg West, ,Victoria,Australia"
3869,heddon greta,"Heddon Greta,Cessnock,New South Wales,Australia"
3870,heathmont,"Heathmont,Maroondah,Victoria,Australia"
3871,heatherton,"Heatherton, ,Victoria,Australia"
3872,heathcote,"Heathcote,Sutherland Shire,New South Wales,Australia"
3873,healesville,"Healesville,Yarra Ranges,Victoria,Australia"
3874,hazelbrook,"Hazelbrook,Blue Mountains Municipality,New South Wales,Australia"
3875,haymarket,"Haymarket,City of Sydney,New South Wales,Australia"
3876,hay,"Hay,Hay,New South Wales,Australia"
3877,hawthorn south,"Hawthorn South, ,Victoria,Australia"
3878,hawks nest,"Hawks Nest,Great Lakes,New South Wales,Australia"
3879,hampton park,"Hampton Park,Casey,Victoria,Australia"
3880,hallam,"Hallam,Casey,Victoria,Australia"
3881,haberfield,"Haberfield,City of Sydney,New South Wales,Australia"
3882,gympie,"Gympie,Gympie Regional Council,Queensland,Australia"
3883,guyra,"Guyra,Guyra,New South Wales,Australia"
3884,gunnedah,"Gunnedah,Gunnedah,New South Wales,Australia"
3885,gundaroo,"Gundaroo,Yass Valley,New South Wales,Australia"
3886,gundagai,"Gundagai,Gundagai,New South Wales,Australia"
3887,gulgong,"Gulgong,Mid-Western Regional,New South Wales,Australia"
3888,griffith,"Griffith,Griffith,New South Wales,Australia"
3889,greta,"Greta,Cessnock,New South Wales,Australia"
3890,grenfell,"Grenfell,Weddin,New South Wales,Australia"
3891,greenwell point,"Greenwell Point,Shoalhaven Shire,New South Wales,Australia"
3892,greenvale,"Greenvale,Hume,Victoria,Australia"
3893,greensborough,"Greensborough,Banyule,Victoria,Australia"
3894,granville,"Granville,Parramatta,New South Wales,Australia"
3895,granton,"Granton,Glenorchy,Tasmania,Australia"
3896,goulburn,"Goulburn,Goulburn Mulwaree,New South Wales,Australia"
3897,gosford,"Gosford,Gosford Shire,New South Wales,Australia"
3898,gorokan,"Gorokan,Wyong Shire,New South Wales,Australia"
3899,gordon,"Gordon,Clarence Valley,New South Wales,Australia"
3900,goonellabah,"Goonellabah,Lismore Municipality,New South Wales,Australia"
3901,goondiwindi,"Goondiwindi,Goondiwindi,Queensland,Australia"
3902,goodna,"Goodna,Ipswich,Queensland,Australia"
3903,gol gol,"Gol Gol,Wentworth,New South Wales,Australia"
3904,gold coast,"Gold Coast,Gold Coast,Queensland,Australia"
3905,glenroy,"Glenroy,Moreland,Victoria,Australia"
3906,glenorie,"Glenorie,Hornsby Shire,New South Wales,Australia"
3907,glenorchy,"Glenorchy,Glenorchy,Tasmania,Australia"
3908,glen innes,"Glen Innes,Glen Innes Severn,New South Wales,Australia"
3909,glenhaven,"Glenhaven,The Hills Shire,New South Wales,Australia"
3910,glenferrie,"Glenferrie, ,Victoria,Australia"
3911,glenbrook,"Glenbrook,Blue Mountains Municipality,New South Wales,Australia"
3912,gladstone,"Gladstone,Gladstone,Queensland,Australia"
3913,gilgandra,"Gilgandra,Gilgandra,New South Wales,Australia"
3914,gilgai,"Gilgai,Inverell,New South Wales,Australia"
3915,gerringong,"Gerringong,Kiama,New South Wales,Australia"
3916,gembrook,"Gembrook,Cardinia,Victoria,Australia"
3917,geeveston,"Geeveston,Huon Valley,Tasmania,Australia"
3918,geelong west,"Geelong West,Greater Geelong,Victoria,Australia"
3919,geelong,"Geelong,Greater Geelong,Victoria,Australia"
3920,gayndah,"Gayndah,North Burnett,Queensland,Australia"
3921,gatton,"Gatton,Lockyer Valley,Queensland,Australia"
3922,frederickton,"Frederickton,Kempsey,New South Wales,Australia"
3923,frankston east,"Frankston East,Frankston,Victoria,Australia"
3924,frankston,"Frankston,Frankston,Victoria,Australia"
3925,forster,"Forster,Great Lakes,New South Wales,Australia"
3926,forbes,"Forbes,Forbes,New South Wales,Australia"
3927,footscray,"Footscray,Maribyrnong,Victoria,Australia"
3928,fitzroy,"Fitzroy,Yarra,Victoria,Australia"
3929,ferny creek,"Ferny Creek,Yarra Ranges,Victoria,Australia"
3930,fawkner,"Fawkner,Moreland,Victoria,Australia"
3931,falls creek,"Falls Creek,Shoalhaven Shire,New South Wales,Australia"
3932,evans head,"Evans Head,Richmond Valley,New South Wales,Australia"
3933,evandale,"Evandale,Northern Midlands,Tasmania,Australia"
3934,eulomogo,"Eulomogo,Dubbo Municipality,New South Wales,Australia"
3935,ettalong beach,"Ettalong Beach,Gosford Shire,New South Wales,Australia"
3936,ettalong,"Ettalong,Gosford Shire,New South Wales,Australia"
3937,essendon,"Essendon,Moonee Valley,Victoria,Australia"
3938,erina,"Erina,Gosford Shire,New South Wales,Australia"
3939,enmore,"Enmore,Armidale Dumaresq,New South Wales,Australia"
3940,engadine,"Engadine,Sutherland Shire,New South Wales,Australia"
3941,empire bay,"Empire Bay,Gosford Shire,New South Wales,Australia"
3942,eltham north,"Eltham North,Nillumbik,Victoria,Australia"
3943,edithvale,"Edithvale,Kingston,Victoria,Australia"
3944,edgecliff,"Edgecliff, ,New South Wales,Australia"
3945,echuca,"Echuca,Campaspe,Victoria,Australia"
3946,east maitland,"East Maitland,Maitland Municipality,New South Wales,Australia"
3947,east gosford,"East Gosford,Gosford Shire,New South Wales,Australia"
3948,east ballina,"East Ballina,Ballina,New South Wales,Australia"
3949,earlwood,"Earlwood,Hurstville,New South Wales,Australia"
3950,dungog,"Dungog,Dungog,New South Wales,Australia"
3951,dunedoo,"Dunedoo,Warrumbungle Shire,New South Wales,Australia"
3952,dubbo,"Dubbo,Dubbo Municipality,New South Wales,Australia"
3953,dromana,"Dromana,Mornington Peninsula,Victoria,Australia"
3954,douglas park,"Douglas Park,Wollondilly,New South Wales,Australia"
3955,dorrigo,"Dorrigo,Bellingen,New South Wales,Australia"
3956,doreen,"Doreen,Nillumbik,Victoria,Australia"
3957,dora creek,"Dora Creek,Lake Macquarie Shire,New South Wales,Australia"
3958,doonside,"Doonside,Blacktown,New South Wales,Australia"
3959,donvale,"Donvale,Manningham,Victoria,Australia"
3960,doncaster east,"Doncaster East,Manningham,Victoria,Australia"
3961,dingley village,"Dingley Village,Kingston,Victoria,Australia"
3962,diggers rest,"Diggers Rest,Hume,Victoria,Australia"
3963,diamond creek,"Diamond Creek,Nillumbik,Victoria,Australia"
3964,devonport,"Devonport,Devonport,Tasmania,Australia"
3965,derrimut,"Derrimut,Brimbank,Victoria,Australia"
3966,denman,"Denman,Muswellbrook,New South Wales,Australia"
3967,deniliquin,"Deniliquin,Deniliquin,New South Wales,Australia"
3968,deloraine,"Deloraine,Meander Valley,Tasmania,Australia"
3969,deception bay,"Deception Bay,Moreton Bay,Queensland,Australia"
3970,deagon,"Deagon,Brisbane,Queensland,Australia"
3971,davistown,"Davistown,Gosford Shire,New South Wales,Australia"
3972,darlington point,"Darlington Point,Murrumbidgee Shire,New South Wales,Australia"
3973,darlinghurst,"Darlinghurst,City of Sydney,New South Wales,Australia"
3974,dareton,"Dareton,Wentworth,New South Wales,Australia"
3975,dapto,"Dapto,Wollongong,New South Wales,Australia"
3976,dandenong,"Dandenong,Greater Dandenong,Victoria,Australia"
3977,dalby,"Dalby,Western Downs,Queensland,Australia"
3978,d'aguilar,"D'Aguilar,Moreton Bay,Queensland,Australia"
3979,daceyville,"Daceyville,Randwick,New South Wales,Australia"
3980,cygnet,"Cygnet,Huon Valley,Tasmania,Australia"
3981,cundletown,"Cundletown,Greater Taree,New South Wales,Australia"
3982,culcairn,"Culcairn,Greater Hume Shire,New South Wales,Australia"
3983,croydon north,"Croydon North,Maroondah,Victoria,Australia"
3984,crookwell,"Crookwell,Upper Lachlan Shire,New South Wales,Australia"
3985,cronulla,"Cronulla,Sutherland Shire,New South Wales,Australia"
3986,cringila,"Cringila,Wollongong,New South Wales,Australia"
3987,crib point,"Crib Point,Mornington Peninsula,Victoria,Australia"
3988,crescent head,"Crescent Head,Kempsey,New South Wales,Australia"
3989,craigieburn,"Craigieburn,Hume,Victoria,Australia"
3990,cowra,"Cowra,Cowra,New South Wales,Australia"
3991,coutts crossing,"Coutts Crossing,Clarence Valley,New South Wales,Australia"
3992,corrimal,"Corrimal,Wollongong,New South Wales,Australia"
3993,corowa,"Corowa,Corowa Shire,New South Wales,Australia"
3994,coraki,"Coraki,Lismore Municipality,New South Wales,Australia"
3995,cootamundra,"Cootamundra,Cootamundra,New South Wales,Australia"
3996,cooranbong,"Cooranbong,Lake Macquarie Shire,New South Wales,Australia"
3997,coonamble,"Coonamble,Coonamble,New South Wales,Australia"
3998,coonabarabran,"Coonabarabran,Warrumbungle Shire,New South Wales,Australia"
3999,cooma,"Cooma,Cooma-Monaro,New South Wales,Australia"
4000,coolum beach,"Coolum Beach,Sunshine Coast,Queensland,Australia"
4001,coolamon,"Coolamon,Coolamon,New South Wales,Australia"
4002,cooktown,"Cooktown,Cook,Queensland,Australia"
4003,coniston,"Coniston,Wollongong,New South Wales,Australia"
4004,condobolin,"Condobolin,Lachlan,New South Wales,Australia"
4005,colo vale,"Colo Vale,Wingecarribee,New South Wales,Australia"
4006,colac,"Colac,Colac-Otway,Victoria,Australia"
4007,coffs harbour,"Coffs Harbour,Coffs Harbour,New South Wales,Australia"
4008,cockatoo,"Cockatoo,Cardinia,Victoria,Australia"
4009,cobbitty,"Cobbitty,Camden,New South Wales,Australia"
4010,cobar,"Cobar,Cobar,New South Wales,Australia"
4011,cloncurry,"Cloncurry,Cloncurry,Queensland,Australia"
4012,clifton springs,"Clifton Springs,Greater Geelong,Victoria,Australia"
4013,clifton hill,"Clifton Hill,Yarra,Victoria,Australia"
4014,clayton south,"Clayton South,Kingston,Victoria,Australia"
4015,clarinda,"Clarinda, ,Victoria,Australia"
4016,clarence town,"Clarence Town,Dungog,New South Wales,Australia"
4017,wollongong,"Wollongong,Wollongong,New South Wales,Australia"
4018,churchill,"Churchill,Ipswich,Queensland,Australia"
4019,chipping norton,"Chipping Norton,Fairfield,New South Wales,Australia"
4020,chippendale,"Chippendale,City of Sydney,New South Wales,Australia"
4021,chinderah,"Chinderah, ,New South Wales,Australia"
4022,chinchilla,"Chinchilla,Western Downs,Queensland,Australia"
4023,childers,"Childers,Bundaberg,Queensland,Australia"
4024,chelsea heights,"Chelsea Heights,Kingston,Victoria,Australia"
4025,chatswood,"Chatswood,Willoughby,New South Wales,Australia"
