Unnamed: 0,name,mapped_data
40378,mingo county us,",Mingo County,West Virginia,United States"
40379,ritchie county us,",Ritchie County,West Virginia,United States"
40380,summers county us,",Summers County,West Virginia,United States"
40381,preston county us,",Preston County,West Virginia,United States"
40382,pocahontas county us,",Pocahontas County,West Virginia,United States"
40383,hardy county us,",Hardy County,West Virginia,United States"
40384,wyoming county us,",Wyoming County,West Virginia,United States"
40385,wetzel county us,",Wetzel County,West Virginia,United States"
40386,tucker county us,",Tucker County,West Virginia,United States"
40387,hampshire county us,",Hampshire County,West Virginia,United States"
40388,pleasants county us,",Pleasants County,West Virginia,United States"
40389,braxton county us,",Braxton County,West Virginia,United States"
40390,doddridge county us,",Doddridge County,West Virginia,United States"
40391,coal county us,",Coal County,Oklahoma,United States"
40392,new kent county us,",New Kent County,Virginia,United States"
40393,tolland county us,",Tolland County,Connecticut,United States"
40394,hartford county us,",Hartford County,Connecticut,United States"
40395,lasalle county us,",LaSalle County,Illinois,United States"
40396,dupage county us,",DuPage County,Illinois,United States"
40397,stephenson county us,",Stephenson County,Illinois,United States"
40398,barnstable county us,",Barnstable County,Massachusetts,United States"
40399,suffolk county us,",Suffolk County,Massachusetts,United States"
40400,windham county us,",Windham County,Connecticut,United States"
40401,new haven county us,",New Haven County,Connecticut,United States"
40402,onondaga county us,",Onondaga County,New York,United States"
40403,steuben county us,",Steuben County,New York,United States"
40404,albany county us,",Albany County,New York,United States"
40405,lorain county us,",Lorain County,Ohio,United States"
40406,cuyahoga county us,",Cuyahoga County,Ohio,United States"
40407,allegheny county us,",Allegheny County,Pennsylvania,United States"
40408,hamlin county us,",Hamlin County,South Dakota,United States"
40409,new london county us,",New London County,Connecticut,United States"
40410,litchfield county us,",Litchfield County,Connecticut,United States"
40411,plymouth county us,",Plymouth County,Iowa,United States"
40412,kossuth county us,",Kossuth County,Iowa,United States"
40413,buena vista county us,",Buena Vista County,Iowa,United States"
40414,sioux county us,",Sioux County,Iowa,United States"
40415,story county us,",Story County,Iowa,United States"
40416,dubuque county us,",Dubuque County,Iowa,United States"
40417,audubon county us,",Audubon County,Iowa,United States"
40418,pottawattamie county us,",Pottawattamie County,Iowa,United States"
40419,davis county us,",Davis County,Iowa,United States"
40420,poweshiek county us,",Poweshiek County,Iowa,United States"
40421,des moines county us,",Des Moines County,Iowa,United States"
40422,black hawk county us,",Black Hawk County,Iowa,United States"
40423,appanoose county us,",Appanoose County,Iowa,United States"
40424,lucas county us,",Lucas County,Iowa,United States"
40425,cerro gordo county us,",Cerro Gordo County,Iowa,United States"
40426,humboldt county us,",Humboldt County,Iowa,United States"
40427,winneshiek county us,",Winneshiek County,Iowa,United States"
40428,bremer county us,",Bremer County,Iowa,United States"
40429,tama county us,",Tama County,Iowa,United States"
40430,wapello county us,",Wapello County,Iowa,United States"
40431,palo alto county us,",Palo Alto County,Iowa,United States"
40432,emmet county us,",Emmet County,Iowa,United States"
40433,winnebago county us,",Winnebago County,Iowa,United States"
40434,guthrie county us,",Guthrie County,Iowa,United States"
40435,fremont county us,",Fremont County,Iowa,United States"
40436,o'brien county us,",O'Brien County,Iowa,United States"
40437,ida county us,",Ida County,Iowa,United States"
40438,keokuk county us,",Keokuk County,Iowa,United States"
40439,sac county us,",Sac County,Iowa,United States"
40440,monona county us,",Monona County,Iowa,United States"
40441,iowa county us,",Iowa County,Iowa,United States"
40442,ringgold county us,",Ringgold County,Iowa,United States"
40443,woodbury county us,",Woodbury County,Iowa,United States"
40444,muscatine county us,",Muscatine County,Iowa,United States"
40445,mahaska county us,",Mahaska County,Iowa,United States"
40446,allamakee county us,",Allamakee County,Iowa,United States"
40447,mchenry county us,",McHenry County,Illinois,United States"
40448,rock island county us,",Rock Island County,Illinois,United States"
40449,kane county us,",Kane County,Illinois,United States"
40450,peoria county us,",Peoria County,Illinois,United States"
40451,will county us,",Will County,Illinois,United States"
40452,kankakee county us,",Kankakee County,Illinois,United States"
40453,mcdonough county us,",McDonough County,Illinois,United States"
40454,ogle county us,",Ogle County,Illinois,United States"
40455,iroquois county us,",Iroquois County,Illinois,United States"
40456,de witt county us,",De Witt County,Illinois,United States"
40457,bureau county us,",Bureau County,Illinois,United States"
40458,jo daviess county us,",Jo Daviess County,Illinois,United States"
40459,whiteside county us,",Whiteside County,Illinois,United States"
40460,ford county us,",Ford County,Illinois,United States"
40461,schuyler county us,",Schuyler County,Illinois,United States"
40462,stark county us,",Stark County,Illinois,United States"
40463,porter county us,",Porter County,Indiana,United States"
40464,huntington county us,",Huntington County,Indiana,United States"
40465,fountain county us,",Fountain County,Indiana,United States"
40466,starke county us,",Starke County,Indiana,United States"
40467,tippecanoe county us,",Tippecanoe County,Indiana,United States"
40468,wells county us,",Wells County,Indiana,United States"
40469,elkhart county us,",Elkhart County,Indiana,United States"
40470,jay county us,",Jay County,Indiana,United States"
40471,laporte county us,",LaPorte County,Indiana,United States"
40472,saint joseph county us,",Saint Joseph County,Indiana,United States"
40473,blackford county us,",Blackford County,Indiana,United States"
40474,lagrange county us,",LaGrange County,Indiana,United States"
40475,kosciusko county us,",Kosciusko County,Indiana,United States"
40476,bristol county us,",Bristol County,Massachusetts,United States"
40477,berkshire county us,",Berkshire County,Massachusetts,United States"
40478,hampden county us,",Hampden County,Massachusetts,United States"
40479,norfolk county us,",Norfolk County,Massachusetts,United States"
40480,dukes county us,",Dukes County,Massachusetts,United States"
40481,nantucket county us,",Nantucket County,Massachusetts,United States"
40482,kennebec county us,",Kennebec County,Maine,United States"
40483,androscoggin county us,",Androscoggin County,Maine,United States"
40484,penobscot county us,",Penobscot County,Maine,United States"
40485,sagadahoc county us,",Sagadahoc County,Maine,United States"
40486,waldo county us,",Waldo County,Maine,United States"
40487,oxford county us,",Oxford County,Maine,United States"
40488,piscataquis county us,",Piscataquis County,Maine,United States"
40489,aroostook county us,",Aroostook County,Maine,United States"
40490,lenawee county us,",Lenawee County,Michigan,United States"
40491,allegan county us,",Allegan County,Michigan,United States"
40492,gratiot county us,",Gratiot County,Michigan,United States"
40493,lapeer county us,",Lapeer County,Michigan,United States"
40494,alpena county us,",Alpena County,Michigan,United States"
40495,washtenaw county us,",Washtenaw County,Michigan,United States"
40496,genesee county us,",Genesee County,Michigan,United States"
40497,macomb county us,",Macomb County,Michigan,United States"
40498,montmorency county us,",Montmorency County,Michigan,United States"
40499,iosco county us,",Iosco County,Michigan,United States"
40500,oakland county us,",Oakland County,Michigan,United States"
40501,huron county us,",Huron County,Michigan,United States"
40502,baraga county us,",Baraga County,Michigan,United States"
40503,gladwin county us,",Gladwin County,Michigan,United States"
40504,ionia county us,",Ionia County,Michigan,United States"
40505,antrim county us,",Antrim County,Michigan,United States"
40506,eaton county us,",Eaton County,Michigan,United States"
40507,gogebic county us,",Gogebic County,Michigan,United States"
40508,benzie county us,",Benzie County,Michigan,United States"
40509,mecosta county us,",Mecosta County,Michigan,United States"
40510,saginaw county us,",Saginaw County,Michigan,United States"
40511,charlevoix county us,",Charlevoix County,Michigan,United States"
40512,branch county us,",Branch County,Michigan,United States"
40513,sanilac county us,",Sanilac County,Michigan,United States"
40514,wexford county us,",Wexford County,Michigan,United States"
40515,tuscola county us,",Tuscola County,Michigan,United States"
40516,montcalm county us,",Montcalm County,Michigan,United States"
40517,cheboygan county us,",Cheboygan County,Michigan,United States"
40518,clare county us,",Clare County,Michigan,United States"
40519,midland county us,",Midland County,Michigan,United States"
40520,shiawassee county us,",Shiawassee County,Michigan,United States"
40521,houghton county us,",Houghton County,Michigan,United States"
40522,keweenaw county us,",Keweenaw County,Michigan,United States"
40523,ingham county us,",Ingham County,Michigan,United States"
40524,kalamazoo county us,",Kalamazoo County,Michigan,United States"
40525,newaygo county us,",Newaygo County,Michigan,United States"
40526,muskegon county us,",Muskegon County,Michigan,United States"
40527,otsego county us,",Otsego County,Michigan,United States"
40528,leelanau county us,",Leelanau County,Michigan,United States"
40529,marquette county us,",Marquette County,Michigan,United States"
40530,alcona county us,",Alcona County,Michigan,United States"
40531,oceana county us,",Oceana County,Michigan,United States"
40532,hillsdale county us,",Hillsdale County,Michigan,United States"
40533,roscommon county us,",Roscommon County,Michigan,United States"
40534,kalkaska county us,",Kalkaska County,Michigan,United States"
40535,grand traverse county us,",Grand Traverse County,Michigan,United States"
40536,missaukee county us,",Missaukee County,Michigan,United States"
40537,manistee county us,",Manistee County,Michigan,United States"
40538,schoolcraft county us,",Schoolcraft County,Michigan,United States"
40539,menominee county us,",Menominee County,Michigan,United States"
40540,oscoda county us,",Oscoda County,Michigan,United States"
40541,isabella county us,",Isabella County,Michigan,United States"
40542,alger county us,",Alger County,Michigan,United States"
40543,luce county us,",Luce County,Michigan,United States"
40544,ontonagon county us,",Ontonagon County,Michigan,United States"
40545,presque isle county us,",Presque Isle County,Michigan,United States"
40546,mackinac county us,",Mackinac County,Michigan,United States"
40547,chippewa county us,",Chippewa County,Michigan,United States"
40548,ogemaw county us,",Ogemaw County,Michigan,United States"
40549,arenac county us,",Arenac County,Michigan,United States"
40550,norman county us,",Norman County,Minnesota,United States"
40551,nobles county us,",Nobles County,Minnesota,United States"
40552,aitkin county us,",Aitkin County,Minnesota,United States"
40553,stearns county us,",Stearns County,Minnesota,United States"
40554,freeborn county us,",Freeborn County,Minnesota,United States"
40555,anoka county us,",Anoka County,Minnesota,United States"
40556,dakota county us,",Dakota County,Minnesota,United States"
40557,swift county us,",Swift County,Minnesota,United States"
40558,ramsey county us,",Ramsey County,Minnesota,United States"
40559,sibley county us,",Sibley County,Minnesota,United States"
40560,kandiyohi county us,",Kandiyohi County,Minnesota,United States"
40561,mower county us,",Mower County,Minnesota,United States"
40562,clearwater county us,",Clearwater County,Minnesota,United States"
40563,lake of the woods county us,",Lake of the Woods County,Minnesota,United States"
40564,crow wing county us,",Crow Wing County,Minnesota,United States"
40565,sherburne county us,",Sherburne County,Minnesota,United States"
40566,beltrami county us,",Beltrami County,Minnesota,United States"
40567,renville county us,",Renville County,Minnesota,United States"
40568,steele county us,",Steele County,Minnesota,United States"
40569,hennepin county us,",Hennepin County,Minnesota,United States"
40570,faribault county us,",Faribault County,Minnesota,United States"
40571,isanti county us,",Isanti County,Minnesota,United States"
40572,chisago county us,",Chisago County,Minnesota,United States"
40573,wilkin county us,",Wilkin County,Minnesota,United States"
40574,olmsted county us,",Olmsted County,Minnesota,United States"
40575,yellow medicine county us,",Yellow Medicine County,Minnesota,United States"
40576,goodhue county us,",Goodhue County,Minnesota,United States"
40577,carlton county us,",Carlton County,Minnesota,United States"
40578,carver county us,",Carver County,Minnesota,United States"
40579,fillmore county us,",Fillmore County,Minnesota,United States"
40580,itasca county us,",Itasca County,Minnesota,United States"
40581,meeker county us,",Meeker County,Minnesota,United States"
40582,lac qui parle county us,",Lac qui Parle County,Minnesota,United States"
40583,becker county us,",Becker County,Minnesota,United States"
40584,blue earth county us,",Blue Earth County,Minnesota,United States"
40585,pipestone county us,",Pipestone County,Minnesota,United States"
40586,wabasha county us,",Wabasha County,Minnesota,United States"
40587,otter tail county us,",Otter Tail County,Minnesota,United States"
40588,mcleod county us,",McLeod County,Minnesota,United States"
40589,winona county us,",Winona County,Minnesota,United States"
40590,kittson county us,",Kittson County,Minnesota,United States"
40591,pine county us,",Pine County,Minnesota,United States"
40592,koochiching county us,",Koochiching County,Minnesota,United States"
40593,waseca county us,",Waseca County,Minnesota,United States"
40594,le sueur county us,",Le Sueur County,Minnesota,United States"
40595,morrison county us,",Morrison County,Minnesota,United States"
40596,rock county us,",Rock County,Minnesota,United States"
40597,watonwan county us,",Watonwan County,Minnesota,United States"
40598,mahnomen county us,",Mahnomen County,Minnesota,United States"
40599,wadena county us,",Wadena County,Minnesota,United States"
40600,mille lacs county us,",Mille Lacs County,Minnesota,United States"
40601,kanabec county us,",Kanabec County,Minnesota,United States"
40602,stevens county us,",Stevens County,Minnesota,United States"
40603,cottonwood county us,",Cottonwood County,Minnesota,United States"
40604,nicollet county us,",Nicollet County,Minnesota,United States"
40605,big stone county us,",Big Stone County,Minnesota,United States"
40606,hubbard county us,",Hubbard County,Minnesota,United States"
40607,red lake county us,",Red Lake County,Minnesota,United States"
40608,redwood county us,",Redwood County,Minnesota,United States"
40609,roseau county us,",Roseau County,Minnesota,United States"
40610,pennington county us,",Pennington County,Minnesota,United States"
40611,traverse county us,",Traverse County,Minnesota,United States"
40612,gentry county us,",Gentry County,Missouri,United States"
40613,nodaway county us,",Nodaway County,Missouri,United States"
40614,rolette county us,",Rolette County,North Dakota,United States"
40615,towner county us,",Towner County,North Dakota,United States"
40616,foster county us,",Foster County,North Dakota,United States"
40617,pembina county us,",Pembina County,North Dakota,United States"
40618,griggs county us,",Griggs County,North Dakota,United States"
40619,dickey county us,",Dickey County,North Dakota,United States"
40620,sargent county us,",Sargent County,North Dakota,United States"
40621,benson county us,",Benson County,North Dakota,United States"
40622,walsh county us,",Walsh County,North Dakota,United States"
40623,grand forks county us,",Grand Forks County,North Dakota,United States"
40624,traill county us,",Traill County,North Dakota,United States"
40625,stutsman county us,",Stutsman County,North Dakota,United States"
40626,cavalier county us,",Cavalier County,North Dakota,United States"
40627,ransom county us,",Ransom County,North Dakota,United States"
40628,eddy county us,",Eddy County,North Dakota,United States"
40629,kidder county us,",Kidder County,North Dakota,United States"
40630,barnes county us,",Barnes County,North Dakota,United States"
40631,furnas county us,",Furnas County,Nebraska,United States"
40632,saunders county us,",Saunders County,Nebraska,United States"
40633,gage county us,",Gage County,Nebraska,United States"
40634,sarpy county us,",Sarpy County,Nebraska,United States"
40635,merrick county us,",Merrick County,Nebraska,United States"
40636,gosper county us,",Gosper County,Nebraska,United States"
40637,richardson county us,",Richardson County,Nebraska,United States"
40638,nance county us,",Nance County,Nebraska,United States"
40639,buffalo county us,",Buffalo County,Nebraska,United States"
40640,greeley county us,",Greeley County,Nebraska,United States"
40641,thayer county us,",Thayer County,Nebraska,United States"
40642,sherman county us,",Sherman County,Nebraska,United States"
40643,thurston county us,",Thurston County,Nebraska,United States"
40644,seward county us,",Seward County,Nebraska,United States"
40645,kearney county us,",Kearney County,Nebraska,United States"
40646,otoe county us,",Otoe County,Nebraska,United States"
40647,antelope county us,",Antelope County,Nebraska,United States"
40648,nuckolls county us,",Nuckolls County,Nebraska,United States"
40649,burt county us,",Burt County,Nebraska,United States"
40650,valley county us,",Valley County,Nebraska,United States"
40651,dixon county us,",Dixon County,Nebraska,United States"
40652,colfax county us,",Colfax County,Nebraska,United States"
40653,stanton county us,",Stanton County,Nebraska,United States"
40654,keya paha county us,",Keya Paha County,Nebraska,United States"
40655,loup county us,",Loup County,Nebraska,United States"
40656,cuming county us,",Cuming County,Nebraska,United States"
40657,grafton county us,",Grafton County,New Hampshire,United States"
40658,merrimack county us,",Merrimack County,New Hampshire,United States"
40659,cheshire county us,",Cheshire County,New Hampshire,United States"
40660,belknap county us,",Belknap County,New Hampshire,United States"
40661,strafford county us,",Strafford County,New Hampshire,United States"
40662,coos county us,",Coos County,New Hampshire,United States"
40663,bergen county us,",Bergen County,New Jersey,United States"
40664,monmouth county us,",Monmouth County,New Jersey,United States"
40665,hunterdon county us,",Hunterdon County,New Jersey,United States"
40666,hudson county us,",Hudson County,New Jersey,United States"
40667,passaic county us,",Passaic County,New Jersey,United States"
40668,rockland county us,",Rockland County,New York,United States"
40669,erie county us,",Erie County,New York,United States"
40670,orleans county us,",Orleans County,New York,United States"
40671,cattaraugus county us,",Cattaraugus County,New York,United States"
40672,tioga county us,",Tioga County,New York,United States"
40673,westchester county us,",Westchester County,New York,United States"
40674,dutchess county us,",Dutchess County,New York,United States"
40675,cayuga county us,",Cayuga County,New York,United States"
40676,rensselaer county us,",Rensselaer County,New York,United States"
40677,chenango county us,",Chenango County,New York,United States"
40678,saratoga county us,",Saratoga County,New York,United States"
40679,kings county us,",Kings County,New York,United States"
40680,chemung county us,",Chemung County,New York,United States"
40681,broome county us,",Broome County,New York,United States"
40682,oneida county us,",Oneida County,New York,United States"
40683,seneca county us,",Seneca County,New York,United States"
40684,bronx us,",Bronx,New York,United States"
40685,ulster county us,",Ulster County,New York,United States"
40686,ontario county us,",Ontario County,New York,United States"
40687,st. lawrence county us,",St. Lawrence County,New York,United States"
40688,tompkins county us,",Tompkins County,New York,United States"
40689,oswego county us,",Oswego County,New York,United States"
40690,schoharie county us,",Schoharie County,New York,United States"
40691,cortland county us,",Cortland County,New York,United States"
40692,herkimer county us,",Herkimer County,New York,United States"
40693,yates county us,",Yates County,New York,United States"
40694,schenectady county us,",Schenectady County,New York,United States"
40695,niagara county us,",Niagara County,New York,United States"
40696,new york county us,",New York County,New York,United States"
40697,queens county us,",Queens County,New York,United States"
40698,summit county us,",Summit County,Ohio,United States"
40699,ashtabula county us,",Ashtabula County,Ohio,United States"
40700,ashland county us,",Ashland County,Ohio,United States"
40701,portage county us,",Portage County,Ohio,United States"
40702,mahoning county us,",Mahoning County,Ohio,United States"
40703,geauga county us,",Geauga County,Ohio,United States"
40704,sandusky county us,",Sandusky County,Ohio,United States"
40705,trumbull county us,",Trumbull County,Ohio,United States"
40706,williams county us,",Williams County,Ohio,United States"
40707,columbiana county us,",Columbiana County,Ohio,United States"
40708,morrow county us,",Morrow County,Ohio,United States"
40709,wyandot county us,",Wyandot County,Ohio,United States"
40710,van wert county us,",Van Wert County,Ohio,United States"
40711,coshocton county us,",Coshocton County,Ohio,United States"
40712,auglaize county us,",Auglaize County,Ohio,United States"
40713,defiance county us,",Defiance County,Ohio,United States"
40714,tuscarawas county us,",Tuscarawas County,Ohio,United States"
40715,lehigh county us,",Lehigh County,Pennsylvania,United States"
40716,beaver county us,",Beaver County,Pennsylvania,United States"
40717,berks county us,",Berks County,Pennsylvania,United States"
40718,blair county us,",Blair County,Pennsylvania,United States"
40719,lebanon county us,",Lebanon County,Pennsylvania,United States"
40720,armstrong county us,",Armstrong County,Pennsylvania,United States"
40721,lackawanna county us,",Lackawanna County,Pennsylvania,United States"
40722,schuylkill county us,",Schuylkill County,Pennsylvania,United States"
40723,luzerne county us,",Luzerne County,Pennsylvania,United States"
40724,cambria county us,",Cambria County,Pennsylvania,United States"
40725,bucks county us,",Bucks County,Pennsylvania,United States"
40726,centre county us,",Centre County,Pennsylvania,United States"
40727,mifflin county us,",Mifflin County,Pennsylvania,United States"
40728,indiana county us,",Indiana County,Pennsylvania,United States"
40729,mckean county us,",McKean County,Pennsylvania,United States"
40730,dauphin county us,",Dauphin County,Pennsylvania,United States"
40731,clarion county us,",Clarion County,Pennsylvania,United States"
40732,clearfield county us,",Clearfield County,Pennsylvania,United States"
40733,potter county us,",Potter County,Pennsylvania,United States"
40734,montour county us,",Montour County,Pennsylvania,United States"
40735,lycoming county us,",Lycoming County,Pennsylvania,United States"
40736,susquehanna county us,",Susquehanna County,Pennsylvania,United States"
40737,venango county us,",Venango County,Pennsylvania,United States"
40738,snyder county us,",Snyder County,Pennsylvania,United States"
40739,huntingdon county us,",Huntingdon County,Pennsylvania,United States"
40740,carbon county us,",Carbon County,Pennsylvania,United States"
40741,forest county us,",Forest County,Pennsylvania,United States"
40742,juniata county us,",Juniata County,Pennsylvania,United States"
40743,providence county us,",Providence County,Rhode Island,United States"
40744,newport county us,",Newport County,Rhode Island,United States"
40745,hanson county us,",Hanson County,South Dakota,United States"
40746,minnehaha county us,",Minnehaha County,South Dakota,United States"
40747,brookings county us,",Brookings County,South Dakota,United States"
40748,gregory county us,",Gregory County,South Dakota,United States"
40749,brule county us,",Brule County,South Dakota,United States"
40750,deuel county us,",Deuel County,South Dakota,United States"
40751,kingsbury county us,",Kingsbury County,South Dakota,United States"
40752,faulk county us,",Faulk County,South Dakota,United States"
40753,moody county us,",Moody County,South Dakota,United States"
40754,hutchinson county us,",Hutchinson County,South Dakota,United States"
40755,miner county us,",Miner County,South Dakota,United States"
40756,beadle county us,",Beadle County,South Dakota,United States"
40757,edmunds county us,",Edmunds County,South Dakota,United States"
40758,lyman county us,",Lyman County,South Dakota,United States"
40759,charles mix county us,",Charles Mix County,South Dakota,United States"
40760,hand county us,",Hand County,South Dakota,United States"
40761,davison county us,",Davison County,South Dakota,United States"
40762,aurora county us,",Aurora County,South Dakota,United States"
40763,spink county us,",Spink County,South Dakota,United States"
40764,mccook county us,",McCook County,South Dakota,United States"
40765,roberts county us,",Roberts County,South Dakota,United States"
40766,bon homme county us,",Bon Homme County,South Dakota,United States"
40767,codington county us,",Codington County,South Dakota,United States"
40768,day county us,",Day County,South Dakota,United States"
40769,jerauld county us,",Jerauld County,South Dakota,United States"
40770,tripp county us,",Tripp County,South Dakota,United States"
40771,sanborn county us,",Sanborn County,South Dakota,United States"
40772,yankton county us,",Yankton County,South Dakota,United States"
40773,bennington county us,",Bennington County,Vermont,United States"
40774,rutland county us,",Rutland County,Vermont,United States"
40775,addison county us,",Addison County,Vermont,United States"
40776,chittenden county us,",Chittenden County,Vermont,United States"
40777,windsor county us,",Windsor County,Vermont,United States"
40778,caledonia county us,",Caledonia County,Vermont,United States"
40779,lamoille county us,",Lamoille County,Vermont,United States"
40780,grand isle county us,",Grand Isle County,Vermont,United States"
40781,kewaunee county us,",Kewaunee County,Wisconsin,United States"
40782,eau claire county us,",Eau Claire County,Wisconsin,United States"
40783,langlade county us,",Langlade County,Wisconsin,United States"
40784,outagamie county us,",Outagamie County,Wisconsin,United States"
40785,trempealeau county us,",Trempealeau County,Wisconsin,United States"
40786,marathon county us,",Marathon County,Wisconsin,United States"
40787,saint croix county us,",Saint Croix County,Wisconsin,United States"
40788,la crosse county us,",La Crosse County,Wisconsin,United States"
40789,sauk county us,",Sauk County,Wisconsin,United States"
40790,barron county us,",Barron County,Wisconsin,United States"
40791,milwaukee county us,",Milwaukee County,Wisconsin,United States"
40792,ozaukee county us,",Ozaukee County,Wisconsin,United States"
40793,dane county us,",Dane County,Wisconsin,United States"
40794,green lake county us,",Green Lake County,Wisconsin,United States"
40795,waukesha county us,",Waukesha County,Wisconsin,United States"
40796,racine county us,",Racine County,Wisconsin,United States"
40797,shawano county us,",Shawano County,Wisconsin,United States"
40798,dunn county us,",Dunn County,Wisconsin,United States"
40799,calumet county us,",Calumet County,Wisconsin,United States"
40800,kenosha county us,",Kenosha County,Wisconsin,United States"
40801,fond du lac county us,",Fond du Lac County,Wisconsin,United States"
40802,sheboygan county us,",Sheboygan County,Wisconsin,United States"
40803,manitowoc county us,",Manitowoc County,Wisconsin,United States"
40804,waupaca county us,",Waupaca County,Wisconsin,United States"
40805,walworth county us,",Walworth County,Wisconsin,United States"
40806,pepin county us,",Pepin County,Wisconsin,United States"
40807,vilas county us,",Vilas County,Wisconsin,United States"
40808,juneau county us,",Juneau County,Wisconsin,United States"
40809,oconto county us,",Oconto County,Wisconsin,United States"
40810,burnett county us,",Burnett County,Wisconsin,United States"
40811,sawyer county us,",Sawyer County,Wisconsin,United States"
40812,marinette county us,",Marinette County,Wisconsin,United States"
40813,price county us,",Price County,Wisconsin,United States"
40814,waushara county us,",Waushara County,Wisconsin,United States"
40815,washburn county us,",Washburn County,Wisconsin,United States"
40816,door county us,",Door County,Wisconsin,United States"
40817,bayfield county us,",Bayfield County,Wisconsin,United States"
40818,brooke county us,",Brooke County,West Virginia,United States"
40819,navajo county us,",Navajo County,Arizona,United States"
40820,ventura county us,",Ventura County,California,United States"
40821,cochise county us,",Cochise County,Arizona,United States"
40822,yavapai county us,",Yavapai County,Arizona,United States"
40823,kern county us,",Kern County,California,United States"
40824,contra costa county us,",Contra Costa County,California,United States"
40825,lane county us,",Lane County,Kansas,United States"
40826,mora county us,",Mora County,New Mexico,United States"
40827,pinal county us,",Pinal County,Arizona,United States"
40828,juab county us,",Juab County,Utah,United States"
40829,maricopa county us,",Maricopa County,Arizona,United States"
40830,mohave county us,",Mohave County,Arizona,United States"
40831,gila county us,",Gila County,Arizona,United States"
40832,pima county us,",Pima County,Arizona,United States"
40833,apache county us,",Apache County,Arizona,United States"
40834,la paz county us,",La Paz County,Arizona,United States"
40835,greenlee county us,",Greenlee County,Arizona,United States"
40836,coconino county us,",Coconino County,Arizona,United States"
40837,yuma county us,",Yuma County,Arizona,United States"
40838,santa cruz county us,",Santa Cruz County,Arizona,United States"
40839,los angeles county us,",Los Angeles County,California,United States"
40840,san bernardino county us,",San Bernardino County,California,United States"
40841,riverside county us,",Riverside County,California,United States"
40842,madera county us,",Madera County,California,United States"
40843,alameda county us,",Alameda County,California,United States"
40844,solano county us,",Solano County,California,United States"
40845,tulare county us,",Tulare County,California,United States"
40846,san diego county us,",San Diego County,California,United States"
40847,santa clara county us,",Santa Clara County,California,United States"
40848,napa county us,",Napa County,California,United States"
40849,calaveras county us,",Calaveras County,California,United States"
40850,sacramento county us,",Sacramento County,California,United States"
40851,colusa county us,",Colusa County,California,United States"
40852,san benito county us,",San Benito County,California,United States"
40853,san luis obispo county us,",San Luis Obispo County,California,United States"
40854,san mateo county us,",San Mateo County,California,United States"
40855,merced county us,",Merced County,California,United States"
40856,fresno county us,",Fresno County,California,United States"
40857,placer county us,",Placer County,California,United States"
40858,el dorado county us,",El Dorado County,California,United States"
40859,san joaquin county us,",San Joaquin County,California,United States"
40860,marin county us,",Marin County,California,United States"
40861,butte county us,",Butte County,California,United States"
40862,inyo county us,",Inyo County,California,United States"
40863,sonoma county us,",Sonoma County,California,United States"
40864,mendocino county us,",Mendocino County,California,United States"
40865,monterey county us,",Monterey County,California,United States"
40866,imperial county us,",Imperial County,California,United States"
40867,mono county us,",Mono County,California,United States"
40868,santa barbara county us,",Santa Barbara County,California,United States"
40869,stanislaus county us,",Stanislaus County,California,United States"
40870,tuolumne county us,",Tuolumne County,California,United States"
40871,tehama county us,",Tehama County,California,United States"
40872,yolo county us,",Yolo County,California,United States"
40873,sierra county us,",Sierra County,California,United States"
40874,plumas county us,",Plumas County,California,United States"
40875,glenn county us,",Glenn County,California,United States"
40876,amador county us,",Amador County,California,United States"
40877,yuba county us,",Yuba County,California,United States"
40878,sutter county us,",Sutter County,California,United States"
40879,mariposa county us,",Mariposa County,California,United States"
40880,san francisco county us,",San Francisco County,California,United States"
40881,alamosa county us,",Alamosa County,Colorado,United States"
40882,pitkin county us,",Pitkin County,Colorado,United States"
40883,eagle county us,",Eagle County,Colorado,United States"
40884,la plata county us,",La Plata County,Colorado,United States"
40885,el paso county us,",El Paso County,Colorado,United States"
40886,broomfield county us,",Broomfield County,Colorado,United States"
40887,chaffee county us,",Chaffee County,Colorado,United States"
40888,kit carson county us,",Kit Carson County,Colorado,United States"
40889,arapahoe county us,",Arapahoe County,Colorado,United States"
40890,saguache county us,",Saguache County,Colorado,United States"
40891,gilpin county us,",Gilpin County,Colorado,United States"
40892,cheyenne county us,",Cheyenne County,Colorado,United States"
40893,mesa county us,",Mesa County,Colorado,United States"
40894,boulder county us,",Boulder County,Colorado,United States"
40895,pueblo county us,",Pueblo County,Colorado,United States"
40896,conejos county us,",Conejos County,Colorado,United States"
40897,montezuma county us,",Montezuma County,Colorado,United States"
40898,gunnison county us,",Gunnison County,Colorado,United States"
40899,teller county us,",Teller County,Colorado,United States"
40900,rio grande county us,",Rio Grande County,Colorado,United States"
40901,denver county us,",Denver County,Colorado,United States"
40902,dolores county us,",Dolores County,Colorado,United States"
40903,park county us,",Park County,Colorado,United States"
40904,otero county us,",Otero County,Colorado,United States"
40905,grand county us,",Grand County,Colorado,United States"
40906,clear creek county us,",Clear Creek County,Colorado,United States"
40907,hinsdale county us,",Hinsdale County,Colorado,United States"
40908,prowers county us,",Prowers County,Colorado,United States"
40909,bent county us,",Bent County,Colorado,United States"
40910,montrose county us,",Montrose County,Colorado,United States"
40911,san miguel county us,",San Miguel County,Colorado,United States"
40912,crowley county us,",Crowley County,Colorado,United States"
40913,ouray county us,",Ouray County,Colorado,United States"
