,name,mapped_data
3783,oguz,",,Oguz,Azerbaijan"
3784,gadabay rayon,",,Gadabay Rayon,Azerbaijan"
3785,naftalan,",,Naftalan,Azerbaijan"
3786,mingacevir city,",,Mingacevir City,Azerbaijan"
3787,qobustan,",,Qobustan,Azerbaijan"
3788,goranboy,",,Goranboy,Azerbaijan"
3789,kurdamir rayon,",,Kurdamir Rayon,Azerbaijan"
3790,yevlax,",,Yevlax,Azerbaijan"
3791,kalbacar rayonu,",,Kalbacar Rayonu,Azerbaijan"
3792,ismayilli,",,Ismayilli,Azerbaijan"
3793,goeycay,",,Goeycay,Azerbaijan"
3794,ganja city,",,Ganja City,Azerbaijan"
3795,shabran,",,Shabran,Azerbaijan"
3796,shaki rayon,",,Shaki Rayon,Azerbaijan"
3797,barda rayon,",,Barda Rayon,Azerbaijan"
3798,balakan rayon,",,Balakan Rayon,Azerbaijan"
3799,agsu,",,Agsu,Azerbaijan"
3800,agdas,",,Agdas,Azerbaijan"
3801,republika srpska,",,Republika Srpska,Bosnia and Herzegovina"
3802,federation of bosnia and herzegovina,",,Federation of Bosnia and Herzegovina,Bosnia and Herzegovina"
3803,brcko,",,Brcko,Bosnia and Herzegovina"
3804,saint thomas,",,Saint Thomas,Barbados"
3805,saint philip,",,Saint Philip,Barbados"
3806,christ church,",,Christ Church,Barbados"
3807,saint james,",,Saint James,Barbados"
3808,saint andrew,",,Saint Andrew,Barbados"
3809,saint lucy,",,Saint Lucy,Barbados"
3810,saint michael,",,Saint Michael,Barbados"
3811,saint joseph,",,Saint Joseph,Barbados"
3812,rangpur division,",,Rangpur Division,Bangladesh"
3813,chittagong,",,Chittagong,Bangladesh"
3814,dhaka,",,Dhaka,Bangladesh"
3815,sylhet,",,Sylhet,Bangladesh"
3816,rajshahi,",,Rajshahi,Bangladesh"
3817,khulna,",,Khulna,Bangladesh"
3818,barisal,",,Barisal,Bangladesh"
3819,flanders,",,Flanders,Belgium"
3820,wallonia,",,Wallonia,Belgium"
3821,brussels capital,",,Brussels Capital,Belgium"
3822,plateau-central,",,Plateau-Central,Burkina Faso"
3823,nord,",,Nord,Burkina Faso"
3824,boucle du mouhoun,",,Boucle du Mouhoun,Burkina Faso"
3825,centre-est,",,Centre-Est,Burkina Faso"
3826,cascades,",,Cascades,Burkina Faso"
3827,sahel,",,Sahel,Burkina Faso"
3828,centre-ouest,",,Centre-Ouest,Burkina Faso"
3829,centre-sud,",,Centre-Sud,Burkina Faso"
3830,est,",,Est,Burkina Faso"
3831,centre,",,Centre,Burkina Faso"
3832,centre-nord,",,Centre-Nord,Burkina Faso"
3833,high-basins,",,High-Basins,Burkina Faso"
3834,southwest,",,Southwest,Burkina Faso"
3835,varna,",,Varna,Bulgaria"
3836,smolyan,",,Smolyan,Bulgaria"
3837,sofiya,",,Sofiya,Bulgaria"
3838,veliko turnovo,",,Veliko Turnovo,Bulgaria"
3839,pernik,",,Pernik,Bulgaria"
3840,plovdiv,",,Plovdiv,Bulgaria"
3841,razgrad,",,Razgrad,Bulgaria"
3842,yambol,",,Yambol,Bulgaria"
3843,blagoevgrad,",,Blagoevgrad,Bulgaria"
3844,montana,",,Montana,Bulgaria"
3845,lovech,",,Lovech,Bulgaria"
3846,shumen,",,Shumen,Bulgaria"
3847,vratsa,",,Vratsa,Bulgaria"
3848,burgas,",,Burgas,Bulgaria"
3849,vidin,",,Vidin,Bulgaria"
3850,ruse,",,Ruse,Bulgaria"
3851,pazardzhik,",,Pazardzhik,Bulgaria"
3852,sliven,",,Sliven,Bulgaria"
3853,silistra,",,Silistra,Bulgaria"
3854,turgovishte,",,Turgovishte,Bulgaria"
3855,gabrovo,",,Gabrovo,Bulgaria"
3856,khaskovo,",,Khaskovo,Bulgaria"
3857,dobrich,",,Dobrich,Bulgaria"
3858,stara zagora,",,Stara Zagora,Bulgaria"
3859,kyustendil,",,Kyustendil,Bulgaria"
3860,sofia-capital,",,Sofia-Capital,Bulgaria"
3861,pleven,",,Pleven,Bulgaria"
3862,kurdzhali,",,Kurdzhali,Bulgaria"
3863,northern,",,Northern,Bahrain"
3864,manama,",,Manama,Bahrain"
3865,central governorate,",,Central Governorate,Bahrain"
3866,muharraq,",,Muharraq,Bahrain"
3867,makamba,",,Makamba,Burundi"
3868,bururi,",,Bururi,Burundi"
3869,mwaro,",,Mwaro,Burundi"
3870,bujumbura mairie,",,Bujumbura Mairie,Burundi"
3871,muramvya,",,Muramvya,Burundi"
3872,gitega,",,Gitega,Burundi"
3873,ruyigi,",,Ruyigi,Burundi"
3874,cankuzo,",,Cankuzo,Burundi"
3875,karuzi,",,Karuzi,Burundi"
3876,bubanza,",,Bubanza,Burundi"
3877,cibitoke,",,Cibitoke,Burundi"
3878,ngozi,",,Ngozi,Burundi"
3879,kayanza,",,Kayanza,Burundi"
3880,muyinga,",,Muyinga,Burundi"
3881,kirundo,",,Kirundo,Burundi"
3882,rutana,",,Rutana,Burundi"
3883,borgou,",,Borgou,Benin"
3884,atakora,",,Atakora,Benin"
3885,collines,",,Collines,Benin"
3886,plateau,",,Plateau,Benin"
3887,queme,",,Queme,Benin"
3888,atlantique,",,Atlantique,Benin"
3889,mono,",,Mono,Benin"
3890,alibori,",,Alibori,Benin"
3891,kouffo,",,Kouffo,Benin"
3892,donga,",,Donga,Benin"
3893,zou,",,Zou,Benin"
3894,littoral,",,Littoral,Benin"
3895,tutong,",,Tutong,Brunei Darussalam"
3896,belait,",,Belait,Brunei Darussalam"
3897,temburong,",,Temburong,Brunei Darussalam"
3898,brunei and muara,",,Brunei and Muara,Brunei Darussalam"
3899,pando,",,Pando,Bolivia"
3900,chuquisaca,",,Chuquisaca,Bolivia"
3901,tarija,",,Tarija,Bolivia"
3902,la paz,",,La Paz,Bolivia"
3903,potosi,",,Potosi,Bolivia"
3904,el beni,",,El Beni,Bolivia"
3905,oruro,",,Oruro,Bolivia"
3906,cochabamba,",,Cochabamba,Bolivia"
3907,saba,",,Saba, "
3908,sint eustatius,",,Sint Eustatius, "
3909,bonaire,",,Bonaire, "
3910,maranhao,",,Maranhao,Brazil"
3911,pernambuco,",,Pernambuco,Brazil"
3912,para,",,Para,Brazil"
3913,paraiba,",,Paraiba,Brazil"
3914,ceara,",,Ceara,Brazil"
3915,alagoas,",,Alagoas,Brazil"
3916,piaui,",,Piaui,Brazil"
3917,amazonas,",,Amazonas,Brazil"
3918,rio grande do norte,",,Rio Grande do Norte,Brazil"
3919,bahia,",,Bahia,Brazil"
3920,amapa,",,Amapa,Brazil"
3921,sergipe,",,Sergipe,Brazil"
3922,tocantins,",,Tocantins,Brazil"
3923,sao paulo,",,Sao Paulo,Brazil"
3924,santa catarina,",,Santa Catarina,Brazil"
3925,rio de janeiro,",,Rio de Janeiro,Brazil"
3926,espirito santo,",,Espirito Santo,Brazil"
3927,minas gerais,",,Minas Gerais,Brazil"
3928,goias,",,Goias,Brazil"
3929,rio grande do sul,",,Rio Grande do Sul,Brazil"
3930,parana,",,Parana,Brazil"
3931,mato grosso,",,Mato Grosso,Brazil"
3932,mato grosso do sul,",,Mato Grosso do Sul,Brazil"
3933,federal district,",,Federal District,Brazil"
3934,acre,",,Acre,Brazil"
3935,rondonia,",,Rondonia,Brazil"
3936,roraima,",,Roraima,Brazil"
3937,west grand bahama,",,West Grand Bahama,Bahamas"
3938,spanish wells,",,Spanish Wells,Bahamas"
3939,north andros,",,North Andros,Bahamas"
3940,rum cay,",,Rum Cay,Bahamas"
3941,new providence,",,New Providence,Bahamas"
3942,inagua,",,Inagua,Bahamas"
3943,acklins,",,Acklins,Bahamas"
3944,central abaco,",,Central Abaco,Bahamas"
3945,freeport,",,Freeport,Bahamas"
3946,east grand bahama,",,East Grand Bahama,Bahamas"
3947,moore's island,",,Moore's Island,Bahamas"
3948,central eleuthera,",,Central Eleuthera,Bahamas"
3949,exuma,",,Exuma,Bahamas"
3950,harbour island,",,Harbour Island,Bahamas"
3951,ragged island,",,Ragged Island,Bahamas"
3952,north abaco,",,North Abaco,Bahamas"
3953,crooked island and long cay,",,Crooked Island and Long Cay,Bahamas"
3954,san salvador,",,San Salvador,Bahamas"
3955,long island,",,Long Island,Bahamas"
3956,black point,",,Black Point,Bahamas"
3957,cat island,",,Cat Island,Bahamas"
3958,bimini,",,Bimini,Bahamas"
3959,mayaguana,",,Mayaguana,Bahamas"
3960,wangdi phodrang,",,Wangdi Phodrang,Bhutan"
3961,tongsa,",,Tongsa,Bhutan"
3962,thimphu,",,Thimphu,Bhutan"
3963,trashi yangste,",,Trashi Yangste,Bhutan"
3964,tashigang,",,Tashigang,Bhutan"
3965,daga,",,Daga,Bhutan"
3966,shemgang,",,Shemgang,Bhutan"
3967,geylegphug,",,Geylegphug,Bhutan"
3968,punakha,",,Punakha,Bhutan"
3969,chhukha,",,Chhukha,Bhutan"
3970,paro,",,Paro,Bhutan"
3971,mongar,",,Mongar,Bhutan"
3972,lhuntshi,",,Lhuntshi,Bhutan"
3973,ha,",,Ha,Bhutan"
3974,gasa,",,Gasa,Bhutan"
3975,chirang,",,Chirang,Bhutan"
3976,bumthang,",,Bumthang,Bhutan"
3977,samchi,",,Samchi,Bhutan"
3978,pemagatsel,",,Pemagatsel,Bhutan"
3979,samdrup jongkhar,",,Samdrup Jongkhar,Bhutan"
3980,kgalagadi,",,Kgalagadi,Botswana"
3981,central,",,Central,Botswana"
3982,kweneng,",,Kweneng,Botswana"
3983,north west,",,North West,Botswana"
3984,southern,",,Southern,Botswana"
3985,north east,",,North East,Botswana"
3986,south east,",,South East,Botswana"
3987,kgatleng,",,Kgatleng,Botswana"
3988,ghanzi,",,Ghanzi,Botswana"
3989,grodnenskaya,",,Grodnenskaya,Belarus"
3990,minsk,",,Minsk,Belarus"
3991,gomel,",,Gomel,Belarus"
3992,brest,",,Brest,Belarus"
3993,mogilev,",,Mogilev,Belarus"
3994,vitebsk,",,Vitebsk,Belarus"
3995,orange walk,",,Orange Walk,Belize"
3996,belize,",,Belize,Belize"
3997,cayo,",,Cayo,Belize"
3998,toledo,",,Toledo,Belize"
3999,stann creek,",,Stann Creek,Belize"
4000,corozal,",,Corozal,Belize"
4001,british columbia,",,British Columbia,Canada"
4002,quebec,",,Quebec,Canada"
4003,alberta,",,Alberta,Canada"
4004,ontario,",,Ontario,Canada"
4005,prince edward island,",,Prince Edward Island,Canada"
4006,manitoba,",,Manitoba,Canada"
4007,nova scotia,",,Nova Scotia,Canada"
4008,saskatchewan,",,Saskatchewan,Canada"
4009,newfoundland and labrador,",,Newfoundland and Labrador,Canada"
4010,new brunswick,",,New Brunswick,Canada"
4011,nunavut,",,Nunavut,Canada"
4012,northwest territories,",,Northwest Territories,Canada"
4013,yukon,",,Yukon,Canada"
4014,eastern province,",,Eastern Province,Congo, Democratic Republic of the"
4015,south kivu,",,South Kivu,Congo, Democratic Republic of the"
4016,kasai-occidental,",,Kasai-Occidental,Congo, Democratic Republic of the"
4017,nord kivu,",,Nord Kivu,Congo, Democratic Republic of the"
4018,kasai-oriental,",,Kasai-Oriental,Congo, Democratic Republic of the"
4019,equateur,",,Equateur,Congo, Democratic Republic of the"
4020,katanga,",,Katanga,Congo, Democratic Republic of the"
4021,maniema,",,Maniema,Congo, Democratic Republic of the"
4022,bas-congo,",,Bas-Congo,Congo, Democratic Republic of the"
4023,bandundu,",,Bandundu,Congo, Democratic Republic of the"
4024,kinshasa,",,Kinshasa,Congo, Democratic Republic of the"
4025,haut-mbomou,",,Haut-Mbomou,Central African Republic"
4026,mbomou,",,Mbomou,Central African Republic"
4027,haute-kotto,",,Haute-Kotto,Central African Republic"
4028,bamingui-bangoran,",,Bamingui-Bangoran,Central African Republic"
4029,basse-kotto,",,Basse-Kotto,Central African Republic"
4030,ouaka,",,Ouaka,Central African Republic"
4031,vakaga,",,Vakaga,Central African Republic"
4032,kemo,",,Kemo,Central African Republic"
4033,ouham-pende,",,Ouham-Pende,Central African Republic"
4034,sangha-mbaere,",,Sangha-Mbaere,Central African Republic"
4035,lobaye,",,Lobaye,Central African Republic"
4036,nana-grebizi,",,Nana-Grebizi,Central African Republic"
4037,ouham,",,Ouham,Central African Republic"
4038,mambere-kadei,",,Mambere-Kadei,Central African Republic"
4039,ombella-mpoko,",,Ombella-Mpoko,Central African Republic"
4040,nana-mambere,",,Nana-Mambere,Central African Republic"
4041,bangui,",,Bangui,Central African Republic"
4042,lekoumou,",,Lekoumou,Congo"
4043,sangha,",,Sangha,Congo"
4044,pointe-noire,",,Pointe-Noire,Congo"
4045,cuvette,",,Cuvette,Congo"
4046,niari,",,Niari,Congo"
4047,bouenza,",,Bouenza,Congo"
4048,kouilou,",,Kouilou,Congo"
4049,pool,",,Pool,Congo"
4050,likouala,",,Likouala,Congo"
4051,plateaux,",,Plateaux,Congo"
4052,cuvette-ouest,",,Cuvette-Ouest,Congo"
4053,brazzaville,",,Brazzaville,Congo"
4054,basel-landschaft,",,Basel-Landschaft,Switzerland"
4055,bern,",,Bern,Switzerland"
4056,saint gallen,",,Saint Gallen,Switzerland"
4057,aargau,",,Aargau,Switzerland"
4058,zurich,",,Zurich,Switzerland"
4059,grisons,",,Grisons,Switzerland"
4060,zug,",,Zug,Switzerland"
4061,solothurn,",,Solothurn,Switzerland"
4062,valais,",,Valais,Switzerland"
4063,lucerne,",,Lucerne,Switzerland"
4064,vaud,",,Vaud,Switzerland"
4065,schwyz,",,Schwyz,Switzerland"
4066,nidwalden,",,Nidwalden,Switzerland"
4067,schaffhausen,",,Schaffhausen,Switzerland"
4068,thurgau,",,Thurgau,Switzerland"
4069,appenzell ausserrhoden,",,Appenzell Ausserrhoden,Switzerland"
4070,fribourg,",,Fribourg,Switzerland"
4071,ticino,",,Ticino,Switzerland"
4072,jura,",,Jura,Switzerland"
4073,geneva,",,Geneva,Switzerland"
4074,neuchatel,",,Neuchatel,Switzerland"
4075,uri,",,Uri,Switzerland"
4076,glarus,",,Glarus,Switzerland"
4077,obwalden,",,Obwalden,Switzerland"
4078,appenzell innerrhoden,",,Appenzell Innerrhoden,Switzerland"
4079,basel-city,",,Basel-City,Switzerland"
4080,marahoue,",,Marahoue,Côte d'Ivoire"
4081,lacs,",,Lacs,Côte d'Ivoire"
4082,haut-sassandra,",,Haut-Sassandra,Côte d'Ivoire"
4083,dix-huit montagnes,",,Dix-Huit Montagnes,Côte d'Ivoire"
4084,bafing,",,Bafing,Côte d'Ivoire"
4085,savanes,",,Savanes,Côte d'Ivoire"
4086,lagunes,",,Lagunes,Côte d'Ivoire"
4087,zanzan,",,Zanzan,Côte d'Ivoire"
4088,bas-sassandra,",,Bas-Sassandra,Côte d'Ivoire"
4089,vallee du bandama,",,Vallee du Bandama,Côte d'Ivoire"
4090,fromager,",,Fromager,Côte d'Ivoire"
4091,denguele,",,Denguele,Côte d'Ivoire"
4092,worodougou,",,Worodougou,Côte d'Ivoire"
4093,sud-comoe,",,Sud-Comoe,Côte d'Ivoire"
4094,sud-bandama,",,Sud-Bandama,Côte d'Ivoire"
4095,n'zi-comoe,",,N'zi-Comoe,Côte d'Ivoire"
4096,moyen-comoe,",,Moyen-Comoe,Côte d'Ivoire"
4097,agneby,",,Agneby,Côte d'Ivoire"
4098,biobio,",,Biobio,Chile"
4099,valparaiso,",,Valparaiso,Chile"
4100,araucania,",,Araucania,Chile"
4101,coquimbo,",,Coquimbo,Chile"
4102,atacama,",,Atacama,Chile"
4103,los rios,",,Los Rios,Chile"
4104,antofagasta,",,Antofagasta,Chile"
4105,maule,",,Maule,Chile"
4106,santiago metropolitan,",,Santiago Metropolitan,Chile"
4107,o'higgins,",,O'Higgins,Chile"
4108,los lagos,",,Los Lagos,Chile"
4109,arica y parinacota,",,Arica y Parinacota,Chile"
4110,magallanes,",,Magallanes,Chile"
4111,aisen,",,Aisen,Chile"
4112,tarapaca,",,Tarapaca,Chile"
4113,east,",,East,Cameroon"
4114,far north,",,Far North,Cameroon"
4115,north-west province,",,North-West Province,Cameroon"
4116,west,",,West,Cameroon"
4117,south-west province,",,South-West Province,Cameroon"
4118,adamaoua,",,Adamaoua,Cameroon"
4119,north province,",,North Province,Cameroon"
4120,south province,",,South Province,Cameroon"
4121,gansu sheng,",,Gansu Sheng,China"
4122,qinghai sheng,",,Qinghai Sheng,China"
4123,tibet autonomous region,",,Tibet Autonomous Region,China"
4124,yunnan,",,Yunnan,China"
4125,xinjiang uygur zizhiqu,",,Xinjiang Uygur Zizhiqu,China"
4126,sichuan,",,Sichuan,China"
4127,jiangsu sheng,",,Jiangsu Sheng,China"
4128,guizhou sheng,",,Guizhou Sheng,China"
4129,anhui sheng,",,Anhui Sheng,China"
4130,shaanxi,",,Shaanxi,China"
4131,hainan,",,Hainan,China"
4132,guangdong,",,Guangdong,China"
4133,jiangxi sheng,",,Jiangxi Sheng,China"
4134,zhejiang sheng,",,Zhejiang Sheng,China"
4135,shanxi sheng,",,Shanxi Sheng,China"
4136,fujian,",,Fujian,China"
4137,shandong sheng,",,Shandong Sheng,China"
4138,hunan,",,Hunan,China"
4139,hubei,",,Hubei,China"
4140,chongqing shi,",,Chongqing Shi,China"
4141,henan sheng,",,Henan Sheng,China"
4142,shanghai shi,",,Shanghai Shi,China"
4143,hebei,",,Hebei,China"
4144,tianjin shi,",,Tianjin Shi,China"
4145,liaoning,",,Liaoning,China"
4146,beijing,",,Beijing,China"
4147,ningxia huizu zizhiqu,",,Ningxia Huizu Zizhiqu,China"
4148,guangxi zhuangzu zizhiqu,",,Guangxi Zhuangzu Zizhiqu,China"
4149,inner mongolia,",,Inner Mongolia,China"
4150,heilongjiang sheng,",,Heilongjiang Sheng,China"
4151,jilin sheng,",,Jilin Sheng,China"
4152,cundinamarca,",,Cundinamarca,Colombia"
4153,boyaca,",,Boyaca,Colombia"
4154,valle del cauca,",,Valle del Cauca,Colombia"
4155,antioquia,",,Antioquia,Colombia"
4156,santander,",,Santander,Colombia"
4157,magdalena,",,Magdalena,Colombia"
4158,casanare,",,Casanare,Colombia"
4159,narino,",,Narino,Colombia"
4160,caldas,",,Caldas,Colombia"
4161,meta,",,Meta,Colombia"
4162,tolima,",,Tolima,Colombia"
4163,norte de santander,",,Norte de Santander,Colombia"
4164,la guajira,",,La Guajira,Colombia"
4165,bolivar,",,Bolivar,Colombia"
4166,putumayo,",,Putumayo,Colombia"
4167,caqueta,",,Caqueta,Colombia"
4168,cesar,",,Cesar,Colombia"
4169,atlantico,",,Atlantico,Colombia"
4170,choco,",,Choco,Colombia"
4171,cauca,",,Cauca,Colombia"
4172,sucre,",,Sucre,Colombia"
4173,arauca,",,Arauca,Colombia"
4174,risaralda,",,Risaralda,Colombia"
4175,"archipielago de san andres, providencia y santa catalina",",,Archipielago de San Andres, Providencia y Santa Catalina,Colombia"
4176,quindio,",,Quindio,Colombia"
4177,guainia,",,Guainia,Colombia"
4178,vichada,",,Vichada,Colombia"
4179,vaupes,",,Vaupes,Colombia"
4180,guaviare,",,Guaviare,Colombia"
4181,bogota d.c.,",,Bogota D.C.,Colombia"
4182,alajuela,",,Alajuela,Costa Rica"
4183,cartago,",,Cartago,Costa Rica"
4184,guanacaste,",,Guanacaste,Costa Rica"
4185,san jose,",,San Jose,Costa Rica"
4186,limon,",,Limon,Costa Rica"
4187,puntarenas,",,Puntarenas,Costa Rica"
4188,heredia,",,Heredia,Costa Rica"
4189,sancti spiritus,",,Sancti Spiritus,Cuba"
4190,granma,",,Granma,Cuba"
4191,pinar del rio,",,Pinar del Rio,Cuba"
4192,camaguey,",,Camaguey,Cuba"
4193,ciego de avila,",,Ciego de Avila,Cuba"
4194,matanzas,",,Matanzas,Cuba"
4195,holguin,",,Holguin,Cuba"
4196,artemisa,",,Artemisa,Cuba"
4197,villa clara,",,Villa Clara,Cuba"
4198,la habana,",,La Habana,Cuba"
4199,santiago de cuba,",,Santiago de Cuba,Cuba"
4200,mayabeque,",,Mayabeque,Cuba"
4201,cienfuegos,",,Cienfuegos,Cuba"
4202,guantanamo,",,Guantanamo,Cuba"
4203,las tunas,",,Las Tunas,Cuba"
4204,isla de la juventud,",,Isla de la Juventud,Cuba"
4205,brava,",,Brava,Cape Verde"
4206,maio,",,Maio,Cape Verde"
4207,ribeira brava,",,Ribeira Brava,Cape Verde"
4208,tarrafal de sao nicolau,",,Tarrafal de Sao Nicolau,Cape Verde"
4209,tarrafal,",,Tarrafal,Cape Verde"
4210,sao filipe,",,Sao Filipe,Cape Verde"
4211,sao domingos,",,Sao Domingos,Cape Verde"
4212,sal,",,Sal,Cape Verde"
4213,boa vista,",,Boa Vista,Cape Verde"
4214,ribeira grande,",,Ribeira Grande,Cape Verde"
4215,praia,",,Praia,Cape Verde"
4216,porto novo,",,Porto Novo,Cape Verde"
4217,mosteiros,",,Mosteiros,Cape Verde"
4218,paul,",,Paul,Cape Verde"
4219,sao salvador do mundo,",,Sao Salvador do Mundo,Cape Verde"
4220,sao vicente,",,Sao Vicente,Cape Verde"
4221,santa catarina do fogo,",,Santa Catarina do Fogo,Cape Verde"
4222,ribeira grande de santiago,",,Ribeira Grande de Santiago,Cape Verde"
4223,sao miguel,",,Sao Miguel,Cape Verde"
4224,sao lourenco dos orgaos,",,Sao Lourenco dos Orgaos,Cape Verde"
4225,ammochostos,",,Ammochostos,Cyprus"
4226,limassol,",,Limassol,Cyprus"
4227,lefkosia,",,Lefkosia,Cyprus"
4228,larnaka,",,Larnaka,Cyprus"
4229,pafos,",,Pafos,Cyprus"
4230,keryneia,",,Keryneia,Cyprus"
4231,kralovehradecky,",,Kralovehradecky,Czech Republic"
4232,central bohemia,",,Central Bohemia,Czech Republic"
4233,olomoucky,",,Olomoucky,Czech Republic"
4234,zlin,",,Zlin,Czech Republic"
4235,south moravian,",,South Moravian,Czech Republic"
4236,karlovarsky,",,Karlovarsky,Czech Republic"
4237,jihocesky,",,Jihocesky,Czech Republic"
4238,ustecky,",,Ustecky,Czech Republic"
4239,vysocina,",,Vysocina,Czech Republic"
4240,plzensky,",,Plzensky,Czech Republic"
4241,liberecky,",,Liberecky,Czech Republic"
4242,pardubicky,",,Pardubicky,Czech Republic"
4243,praha,",,Praha,Czech Republic"
4244,moravskoslezsky,",,Moravskoslezsky,Czech Republic"
4245,saxony,",,Saxony,Germany"
4246,hesse,",,Hesse,Germany"
4247,baden-wuerttemberg,",,Baden-Wuerttemberg,Germany"
4248,bavaria,",,Bavaria,Germany"
4249,rheinland-pfalz,",,Rheinland-Pfalz,Germany"
4250,mecklenburg-vorpommern,",,Mecklenburg-Vorpommern,Germany"
4251,north rhine-westphalia,",,North Rhine-Westphalia,Germany"
4252,saxony-anhalt,",,Saxony-Anhalt,Germany"
4253,brandenburg,",,Brandenburg,Germany"
4254,lower saxony,",,Lower Saxony,Germany"
4255,thuringia,",,Thuringia,Germany"
4256,schleswig-holstein,",,Schleswig-Holstein,Germany"
4257,berlin,",,Berlin,Germany"
4258,hamburg,",,Hamburg,Germany"
4259,saarland,",,Saarland,Germany"
4260,bremen,",,Bremen,Germany"
4261,tadjourah,",,Tadjourah,Djibouti"
4262,obock,",,Obock,Djibouti"
4263,djibouti,",,Djibouti,Djibouti"
4264,ali sabieh,",,Ali Sabieh,Djibouti"
4265,dikhil,",,Dikhil,Djibouti"
4266,arta,",,Arta,Djibouti"
4267,north denmark,",,North Denmark,Denmark"
4268,zealand,",,Zealand,Denmark"
4269,south denmark,",,South Denmark,Denmark"
4270,central jutland,",,Central Jutland,Denmark"
4271,capital region,",,Capital Region,Denmark"
4272,saint mark,",,Saint Mark,Dominica"
4273,saint david,",,Saint David,Dominica"
4274,saint luke,",,Saint Luke,Dominica"
4275,saint patrick,",,Saint Patrick,Dominica"
4276,azua,",,Azua,Dominican Republic"
4277,monte plata,",,Monte Plata,Dominican Republic"
4278,san cristobal,",,San Cristobal,Dominican Republic"
4279,monte cristi,",,Monte Cristi,Dominican Republic"
4280,hermanas mirabal,",,Hermanas Mirabal,Dominican Republic"
4281,duarte,",,Duarte,Dominican Republic"
4282,baoruco,",,Baoruco,Dominican Republic"
4283,puerto plata,",,Puerto Plata,Dominican Republic"
4284,santiago,",,Santiago,Dominican Republic"
4285,nacional,",,Nacional,Dominican Republic"
4286,barahona,",,Barahona,Dominican Republic"
4287,espaillat,",,Espaillat,Dominican Republic"
4288,la vega,",,La Vega,Dominican Republic"
4289,el seibo,",,El Seibo,Dominican Republic"
4290,samana,",,Samana,Dominican Republic"
4291,la altagracia,",,La Altagracia,Dominican Republic"
4292,san pedro de macoris,",,San Pedro de Macoris,Dominican Republic"
4293,san jose de ocoa,",,San Jose de Ocoa,Dominican Republic"
4294,santiago rodriguez,",,Santiago Rodriguez,Dominican Republic"
4295,monsenor nouel,",,Monsenor Nouel,Dominican Republic"
4296,hato mayor,",,Hato Mayor,Dominican Republic"
4297,peravia,",,Peravia,Dominican Republic"
4298,maria trinidad sanchez,",,Maria Trinidad Sanchez,Dominican Republic"
4299,elias pina,",,Elias Pina,Dominican Republic"
4300,dajabon,",,Dajabon,Dominican Republic"
4301,independencia,",,Independencia,Dominican Republic"
4302,pedernales,",,Pedernales,Dominican Republic"
4303,valverde,",,Valverde,Dominican Republic"
4304,la romana,",,La Romana,Dominican Republic"
4305,santo domingo,",,Santo Domingo,Dominican Republic"
4306,sanchez ramirez,",,Sanchez Ramirez,Dominican Republic"
4307,boumerdes,",,Boumerdes,Algeria"
4308,biskra,",,Biskra,Algeria"
4309,tipaza,",,Tipaza,Algeria"
4310,relizane,",,Relizane,Algeria"
4311,ouargla,",,Ouargla,Algeria"
4312,tlemcen,",,Tlemcen,Algeria"
4313,tizi ouzou,",,Tizi Ouzou,Algeria"
4314,tissemsilt,",,Tissemsilt,Algeria"
4315,tindouf,",,Tindouf,Algeria"
4316,adrar,",,Adrar,Algeria"
4317,bejaia,",,Bejaia,Algeria"
4318,tiaret,",,Tiaret,Algeria"
4319,ain defla,",,Ain Defla,Algeria"
4320,mila,",,Mila,Algeria"
4321,tebessa,",,Tebessa,Algeria"
4322,batna,",,Batna,Algeria"
4323,tamanghasset,",,Tamanghasset,Algeria"
4324,skikda,",,Skikda,Algeria"
4325,bouira,",,Bouira,Algeria"
4326,blida,",,Blida,Algeria"
4327,souk ahras,",,Souk Ahras,Algeria"
4328,mascara,",,Mascara,Algeria"
4329,oran,",,Oran,Algeria"
4330,sidi bel abbes,",,Sidi Bel Abbes,Algeria"
4331,chlef,",,Chlef,Algeria"
4332,wilaya de m'sila,",,Wilaya de M'Sila,Algeria"
4333,setif,",,Setif,Algeria"
4334,saida,",,Saida,Algeria"
4335,alger,",,Alger,Algeria"
4336,el oued,",,El Oued,Algeria"
4337,bordj bou arreridj,",,Bordj Bou Arreridj,Algeria"
4338,oum el bouaghi,",,Oum el Bouaghi,Algeria"
4339,wilaya de naama,",,Wilaya de Naama,Algeria"
4340,mostaganem,",,Mostaganem,Algeria"
4341,ghardaia,",,Ghardaia,Algeria"
